travel_time,id,kind,action,origin,destination,start_time,observation,reward,cost_table
1.9,383,AV,6,166,187,150,"1.067109227180481,1.3039711713790894,1.158241868019104,1.1510664224624634,1.2680331468582153,1.0675891637802124,1.208913803100586,1.0675891637802124,166.0,187.0,150.0",-1.9,"0,0,0,0,0,0,0,0"
3.85,61,AV,4,50,44,682,"2.3398067951202393,2.1342031955718994,2.4181904792785645,2.3400468826293945,2.3656888008117676,2.5394227504730225,2.097288131713867,2.8860151767730713,50.0,44.0,682.0",-3.85,"0,0,0,0,0,0,0,0"
0.9833333333333333,418,AV,0,186,66,509,"0.5861890912055969,1.050623893737793,0.7061914801597595,0.5948284268379211,1.3867050409317017,0.7662706971168518,1.266702651977539,0.5501919984817505,186.0,66.0,509.0",-0.9833333333333333,"0,0,0,0,0,0,0,0"
2.45,440,AV,7,256,60,454,"1.6497188806533813,1.8144536018371582,2.1566781997680664,1.6957951784133911,1.75664222240448,1.843620777130127,1.6940193176269531,1.9383317232131958,256.0,60.0,454.0",-2.45,"0,0,0,0,0,0,0,0"
3.3833333333333333,87,AV,3,71,48,551,"1.9732481241226196,1.8235421180725098,2.272372245788574,2.2441744804382324,2.725059986114502,1.6225579977035522,1.8501440286636353,2.033783197402954,71.0,48.0,551.0",-3.3833333333333333,"0,0,0,0,0,0,0,0"
3.8666666666666667,519,AV,7,225,172,196,"2.33085036277771,2.363675355911255,2.3943850994110107,2.4272103309631348,2.3421988487243652,2.3750240802764893,2.3378098011016846,2.364475727081299,225.0,172.0,196.0",-3.8666666666666667,"0,0,0,0,0,0,0,0"
5.55,169,AV,6,58,2,101,"3.2384989261627197,3.186843156814575,3.03289532661438,2.9812395572662354,3.2652268409729004,3.316882610321045,3.033135414123535,3.1149868965148926,58.0,2.0,101.0",-5.55,"0,0,0,0,0,0,0,0"
2.25,58,AV,6,40,42,1336,"0.9790916442871094,0.9544022083282471,1.0878089666366577,0.6164746880531311,1.1841793060302734,0.9862302541732788,1.2543736696243286,1.0222207307815552,40.0,42.0,1336.0",-2.25,"0,0,0,0,0,0,0,0"
4.866666666666666,313,AV,6,201,161,577,"3.313568592071533,3.280743360519409,3.3249170780181885,3.585310697555542,3.433803081512451,3.2920918464660645,3.313868522644043,3.4688403606414795,201.0,161.0,577.0",-4.866666666666666,"0,0,0,0,0,0,0,0"
5.766666666666667,13,AV,3,13,10,1617,"3.4813520908355713,3.3726348876953125,3.3382327556610107,3.229515552520752,3.647916793823242,3.422090768814087,3.530808210372925,3.6973729133605957,13.0,10.0,1617.0",-5.766666666666667,"0,0,0,0,0,0,0,0"
3.2333333333333334,504,AV,4,277,214,1001,"2.4486091136932373,2.3389859199523926,2.102412700653076,2.5197994709014893,2.395273447036743,2.3434135913848877,2.2120361328125,2.59161376953125,277.0,214.0,1001.0",-3.2333333333333334,"0,0,0,0,0,0,0,0"
1.8,172,AV,7,126,49,1630,"0.8977442979812622,0.479358971118927,0.5388754606246948,0.8694743514060974,0.6420358419418335,0.8703237175941467,0.930051863193512,0.9017818570137024,126.0,49.0,1630.0",-1.8,"0,0,0,0,0,0,0,0"
7.75,314,AV,7,202,144,226,"4.549432754516602,4.343829154968262,5.095641136169434,4.627816677093506,4.732358455657959,4.344309329986572,4.1494269371032715,5.1196184158325195,202.0,144.0,226.0",-7.75,"0,0,0,0,0,0,0,0"
4.116666666666666,370,AV,5,234,185,231,"3.3374221324920654,3.35610032081604,3.3713793754577637,2.9100120067596436,3.1895177364349365,2.803088426589966,3.170839309692383,3.35270094871521,234.0,185.0,231.0",-4.116666666666666,"0,0,0,0,0,0,0,0"
4.1,496,AV,3,193,104,185,"1.7717691659927368,2.249924898147583,1.8021928071975708,1.9598661661148071,6.00161075592041,1.7805944681167603,3.334512233734131,2.2107901573181152,193.0,104.0,185.0",-4.1,"0,0,0,0,0,0,0,0"
25.6,208,AV,1,146,118,1608,"4.13822603225708,4.138465881347656,4.138586044311523,4.173142910003662,7.055549144744873,4.280030727386475,4.6300272941589355,5.834047794342041,146.0,118.0,1608.0",-25.6,"0,0,0,0,0,0,0,0"
2.65,220,AV,2,153,77,904,"1.6939911842346191,1.7047183513641357,1.7183972597122192,1.7573461532592773,1.9656999111175537,1.7545143365859985,1.7270125150680542,1.8287163972854614,153.0,77.0,904.0",-2.65,"0,0,0,0,0,0,0,0"
5.683333333333334,520,AV,5,249,105,672,"3.5408384799957275,3.530195474624634,3.424560070037842,3.4432382583618164,3.522160291671753,3.45851731300354,3.51151704788208,3.761056900024414,249.0,105.0,672.0",-5.683333333333334,"0,0,0,0,0,0,0,0"
1.3666666666666667,394,AV,6,184,161,373,"0.49330106377601624,0.54984050989151,0.5959168672561646,0.5721827149391174,0.5959168672561646,0.618259072303772,0.6791061758995056,0.7251824736595154,184.0,161.0,373.0",-1.3666666666666667,"0,0,0,0,0,0,0,0"
0.8333333333333334,109,AV,1,84,63,450,"0.1545509696006775,0.3172278106212616,0.34953537583351135,0.19353462755680084,0.24119481444358826,0.9545956254005432,0.35621148347854614,0.31929802894592285,84.0,63.0,450.0",-0.8333333333333334,"0,0,0,0,0,0,0,0"
2.283333333333333,42,AV,2,38,22,1729,"0.48615309596061707,0.897508978843689,1.4767508506774902,2.9299306869506836,0.9869378209114075,1.7136479616165161,1.511668086051941,1.2238348722457886,38.0,22.0,1729.0",-2.283333333333333,"0,0,0,0,0,0,0,0"
1.75,330,AV,3,22,161,1546,"0.9371961951255798,1.5241259336471558,1.2135058641433716,0.9466268420219421,0.937676191329956,1.2168056964874268,1.6659305095672607,1.5670859813690186,22.0,161.0,1546.0",-1.75,"0,0,0,0,0,0,0,0"
1.0666666666666667,384,AV,6,184,0,787,"0.3573274612426758,0.41386693716049194,0.4599432349205017,0.4599432349205017,0.43620914220809937,0.4822854697704315,0.5431326031684875,0.4822854697704315,184.0,0.0,787.0",-1.0666666666666667,"0,0,0,0,0,0,0,0"
1.4333333333333333,462,AV,0,184,130,37,"0.8564849495887756,0.8569648861885071,0.963408350944519,0.9025612473487854,0.9398302435874939,0.9638883471488953,1.0734875202178955,0.9403102397918701,184.0,130.0,37.0",-1.4333333333333333,"0,0,0,0,0,0,0,0"
1.85,349,AV,2,225,177,1028,"1.1415886878967285,1.1787617206573486,1.2654787302017212,1.19366455078125,1.5000120401382446,1.2920506000518799,1.1681605577468872,1.5397768020629883,225.0,177.0,1028.0",-1.85,"0,0,0,0,0,0,0,0"
1.7166666666666666,137,AV,5,103,69,1800,"0.7462263107299805,1.0981041193008423,0.7550516128540039,0.4207763373851776,0.6311675310134888,0.7173446416854858,0.8067614436149597,1.6627849340438843,103.0,69.0,1800.0",-1.7166666666666666,"0,0,0,0,0,0,0,0"
2.183333333333333,57,AV,2,43,41,736,"0.6593952775001526,1.582200527191162,0.9824033975601196,0.9914386868476868,1.9885540008544922,1.6783548593521118,0.8644828200340271,1.6500191688537598,43.0,41.0,736.0",-2.183333333333333,"0,0,0,0,0,0,0,0"
1.6333333333333333,391,AV,7,219,46,1052,"0.3961363136768341,0.8426445722579956,0.643124520778656,0.42574992775917053,0.8130309581756592,0.7413007020950317,0.7093592286109924,0.8426445722579956,219.0,46.0,1052.0",-1.6333333333333333,"0,0,0,0,0,0,0,0"
4.416666666666667,435,AV,5,254,95,1289,"3.2028706073760986,2.051635265350342,1.9912548065185547,2.083463191986084,2.2421820163726807,3.3097941875457764,2.023082733154297,2.474804162979126,254.0,95.0,1289.0",-4.416666666666667,"0,0,0,0,0,0,0,0"
1.9166666666666667,171,AV,1,125,105,904,"1.042617678642273,0.97645503282547,1.0254710912704468,1.0548447370529175,1.0719913244247437,1.008283019065857,1.0503333806991577,1.0674799680709839,125.0,105.0,904.0",-1.9166666666666667,"0,0,0,0,0,0,0,0"
4.683333333333334,479,AV,3,263,139,17,"3.5000686645507812,3.5142276287078857,3.5001168251037598,3.5060441493988037,3.5172512531280518,3.771777391433716,3.5132436752319336,3.523646831512451,263.0,139.0,17.0",-4.683333333333334,"0,0,0,0,0,0,0,0"
4.216666666666667,386,AV,2,240,71,1248,"2.846579074859619,2.8103721141815186,2.791693687438965,2.8069727420806885,3.21877121925354,3.2000930309295654,2.8279008865356445,2.8818743228912354,240.0,71.0,1248.0",-4.216666666666667,"0,0,0,0,0,0,0,0"
1.65,338,AV,4,217,173,740,"1.060576319694519,1.06105637550354,1.1674997806549072,1.06105637550354,1.1066526174545288,1.1071326732635498,1.2775789499282837,1.1071326732635498,217.0,173.0,740.0",-1.65,"0,0,0,0,0,0,0,0"
3.9833333333333334,457,AV,4,260,172,370,"2.027397871017456,1.8608150482177734,2.0278778076171875,2.118530511856079,2.1041316986083984,2.0956122875213623,2.0703577995300293,2.995182752609253,260.0,172.0,370.0",-3.9833333333333334,"0,0,0,0,0,0,0,0"
5.15,69,AV,1,58,50,133,"3.1740400791168213,3.379643678665161,3.3485541343688965,3.1429505348205566,3.4580273628234863,3.5625689029693604,2.9485480785369873,2.979637622833252,58.0,50.0,133.0",-5.15,"0,0,0,0,0,0,0,0"
2.7666666666666666,453,AV,4,258,125,681,"1.3687405586242676,1.5105451345443726,1.5775822401046753,1.8522897958755493,1.6040621995925903,1.45269775390625,1.369220495223999,1.4369550943374634,258.0,125.0,681.0",-2.7666666666666666,"0,0,0,0,0,0,0,0"
3.1333333333333333,318,AV,2,204,135,1687,"2.080684185028076,1.9710609912872314,1.9536263942718506,2.1036624908447266,2.097867012023926,2.0632495880126953,2.0424792766571045,1.9151935577392578,204.0,135.0,1687.0",-3.1333333333333333,"0,0,0,0,0,0,0,0"
1.8833333333333333,447,AV,3,206,36,1116,"1.112790584564209,1.2688860893249512,1.1570910215377808,1.1351327896118164,1.2228697538375854,1.2317250967025757,1.604112148284912,1.3066924810409546,206.0,36.0,1116.0",-1.8833333333333333,"0,0,0,0,0,0,0,0"
0.9166666666666666,23,AV,0,21,18,492,"0.3216451108455658,0.4843219518661499,0.39837896823883057,0.369305282831192,0.467805415391922,1.3790842294692993,0.46566957235336304,0.6024887561798096,21.0,18.0,492.0",-0.9166666666666666,"0,0,0,0,0,0,0,0"
4.05,199,AV,7,141,47,1603,"1.4667294025421143,1.2622777223587036,1.4990369081497192,1.9096980094909668,2.607574939727783,1.477840542793274,1.582826018333435,1.6617138385772705,141.0,47.0,1603.0",-4.05,"0,0,0,0,0,0,0,0"
1.8666666666666667,301,AV,1,193,83,1250,"1.5462082624435425,1.0680525302886963,3.928215742111206,1.0768778324127197,1.0771178007125854,1.5070734024047852,3.1089513301849365,1.6397647857666016,193.0,83.0,1250.0",-1.8666666666666667,"0,0,0,0,0,0,0,0"
0.6333333333333333,246,AV,2,167,12,1351,"0.24248860776424408,0.32830536365509033,0.252411812543869,0.33822858333587646,0.27541396021842957,0.32878533005714417,0.8586753010749817,0.5142308473587036,167.0,12.0,1351.0",-0.6333333333333333,"0,0,0,0,0,0,0,0"
1.4333333333333333,379,AV,5,217,188,1434,"0.749914824962616,0.7651938796043396,0.9625738263130188,0.9778528213500977,1.019113302230835,0.7959911227226257,0.9659935235977173,0.8658135533332825,217.0,188.0,1434.0",-1.4333333333333333,"0,0,0,0,0,0,0,0"
4.283333333333333,214,AV,0,151,48,1453,"2.3311967849731445,2.2215733528137207,2.3375680446624756,2.506490707397461,2.4471914768218994,2.5303688049316406,2.4970474243164062,2.6341004371643066,151.0,48.0,1453.0",-4.283333333333333,"0,0,0,0,0,0,0,0"
1.9166666666666667,39,AV,6,35,2,188,"0.5100792050361633,0.5617350339889526,0.6438264846801758,1.0080393552780151,0.956383466720581,0.8132349252700806,1.0901308059692383,0.7373830080032349,35.0,2.0,188.0",-1.9166666666666667,"0,0,0,0,0,0,0,0"
5.416666666666667,291,AV,2,58,155,832,"3.688154458999634,4.086369514465332,3.720979690551758,4.000845432281494,3.7725558280944824,3.7217800617218018,3.929821491241455,3.6884546279907227,58.0,155.0,832.0",-5.416666666666667,"0,0,0,0,0,0,0,0"
1.3666666666666667,375,AV,1,47,181,1136,"0.5391168594360352,0.7038516998291016,0.7213222980499268,0.5514038801193237,0.5565874576568604,0.561771035194397,0.7161387205123901,0.6008879542350769,47.0,181.0,1136.0",-1.3666666666666667,"0,0,0,0,0,0,0,0"
1.1333333333333333,197,AV,3,140,95,76,"0.36449646949768066,0.35264021158218384,0.4411463439464569,0.46161672472953796,0.4511403441429138,0.37223586440086365,0.530246376991272,0.4121566712856293,140.0,95.0,76.0",-1.1333333333333333,"0,0,0,0,0,0,0,0"
0.8666666666666667,6,AV,1,6,5,43,"0.5433105230331421,0.337706983089447,0.5504379868507385,0.5691924691200256,0.6394648551940918,0.43386128544807434,0.7429265379905701,0.3635888993740082,6.0,5.0,43.0",-0.8666666666666667,"0,0,0,0,0,0,0,0"
5.716666666666667,500,AV,1,274,78,515,"4.228577613830566,4.300079822540283,4.070010185241699,4.239052772521973,5.121291637420654,4.500286102294922,4.282717227935791,4.245532035827637,274.0,78.0,515.0",-5.716666666666667,"0,0,0,0,0,0,0,0"
1.9,247,AV,1,168,57,1517,"0.8448806405067444,0.9949051737785339,1.0242787599563599,0.8453605771064758,1.0114398002624512,1.3119076490402222,1.092850685119629,0.8451806902885437,168.0,57.0,1517.0",-1.9,"0,0,0,0,0,0,0,0"
3.7666666666666666,485,AV,2,268,78,489,"2.4284558296203613,2.4389309883117676,2.4289357662200928,2.811021089553833,2.4891347885131836,2.680351495742798,2.7483980655670166,2.527399778366089,268.0,78.0,489.0",-3.7666666666666666,"0,0,0,0,0,0,0,0"
6.1,285,AV,5,185,152,289,"3.874908685684204,3.766191244125366,4.041473388671875,3.9243645668029785,4.584305286407471,3.666736364364624,3.786349058151245,3.382133960723877,185.0,152.0,289.0",-6.1,"0,0,0,0,0,0,0,0"
2.5166666666666666,65,AV,6,54,3,786,"1.6361620426177979,1.6366419792175293,1.6822383403778076,1.7387537956237793,1.743085503578186,1.7201192378997803,1.7043765783309937,1.727294683456421,54.0,3.0,786.0",-2.5166666666666666,"0,0,0,0,0,0,0,0"
2.7666666666666666,257,AV,7,173,140,385,"0.945496141910553,1.319759488105774,0.9431083798408508,1.0732789039611816,1.0936362743377686,1.1464201211929321,1.506920576095581,1.3173717260360718,173.0,140.0,385.0",-2.7666666666666666,"0,0,0,0,0,0,0,0"
2.216666666666667,215,AV,2,98,45,424,"0.9846266508102417,1.0370773077011108,1.0164546966552734,1.0033233165740967,1.531660556793213,1.0612765550613403,1.0094889402389526,0.9923660159111023,98.0,45.0,424.0",-2.216666666666667,"0,0,0,0,0,0,0,0"
1.7833333333333334,377,AV,2,186,132,818,"0.9321334362030029,0.8352411985397339,0.9687544703483582,0.8718622326850891,0.8961362838745117,0.9877849817276001,1.1983081102371216,1.2678425312042236,186.0,132.0,818.0",-1.7833333333333334,"0,0,0,0,0,0,0,0"
2.2,497,AV,4,272,71,563,"1.3661894798278809,1.3662374019622803,1.3737728595733643,1.3103219270706177,1.4415913820266724,1.4463790655136108,1.4735687971115112,1.3909554481506348,272.0,71.0,563.0",-2.2,"0,0,0,0,0,0,0,0"
2.5,273,AV,0,134,147,1074,"1.6185067892074585,1.630793809890747,1.6279619932174683,1.6776750087738037,1.8387250900268555,1.7874292135238647,2.287579298019409,1.6628072261810303,134.0,147.0,1074.0",-2.5,"0,0,0,0,0,0,0,0"
3.05,425,AV,1,184,126,1771,"2.3080861568450928,2.289407968521118,2.3088865280151367,2.3233652114868164,2.5020668506622314,2.3046867847442627,2.577284574508667,2.520745277404785,184.0,126.0,1771.0",-3.05,"0,0,0,0,0,0,0,0"
4.166666666666667,93,AV,7,70,66,1298,"2.6762337684631348,2.8067562580108643,2.777121067047119,2.6434085369110107,2.744295835494995,2.7209396362304688,2.7537648677825928,2.8395814895629883,70.0,66.0,1298.0",-4.166666666666667,"0,0,0,0,0,0,0,0"
3.816666666666667,261,AV,3,8,143,101,"2.6097238063812256,2.6479408740997314,2.659179925918579,2.466604471206665,2.7371296882629395,2.504821538925171,2.697396755218506,2.6795101165771484,8.0,143.0,101.0",-3.816666666666667,"0,0,0,0,0,0,0,0"
8.533333333333333,106,AV,4,82,58,1454,"2.547072649002075,2.7809906005859375,2.5475525856018066,2.5475525856018066,5.464635848999023,2.9891631603240967,2.5475525856018066,2.5884923934936523,82.0,58.0,1454.0",-8.533333333333333,"0,0,0,0,0,0,0,0"
2.8666666666666667,444,AV,1,79,202,246,"1.3613985776901245,1.4453558921813965,1.503203272819519,1.4043587446212769,1.4296131134033203,1.361878514289856,1.452531337738037,1.383740782737732,79.0,202.0,246.0",-2.8666666666666667,"0,0,0,0,0,0,0,0"
4.183333333333334,312,AV,7,200,40,1079,"2.370655059814453,2.2275357246398926,2.420642852783203,2.4201109409332275,2.775418519973755,2.669779062271118,3.188305616378784,2.691863536834717,200.0,40.0,1079.0",-4.183333333333334,"0,0,0,0,0,0,0,0"
1.4833333333333334,397,AV,0,105,60,1252,"0.8469402194023132,0.831245481967926,0.9034796953201294,0.8877849578857422,1.2035636901855469,1.1764098405838013,0.9338372945785522,0.9338613152503967,105.0,60.0,1252.0",-1.4833333333333334,"0,0,0,0,0,0,0,0"
1.95,161,AV,6,117,2,1152,"0.4375090003013611,0.3858531415462494,0.5196004509925842,0.7350311875343323,0.6131569743156433,0.689008891582489,1.0577213764190674,0.8062214851379395,117.0,2.0,1152.0",-1.95,"0,0,0,0,0,0,0,0"
4.033333333333333,372,AV,3,34,14,50,"3.0983049869537354,2.882754325866699,3.195197343826294,2.9796464443206787,2.919375419616699,3.0245590209960938,3.0162675380706787,3.1214511394500732,34.0,14.0,50.0",-4.033333333333333,"0,0,0,0,0,0,0,0"
1.95,495,AV,3,271,2,912,"0.6912466883659363,0.7135049104690552,0.9065694808959961,1.1459863185882568,0.9066774845123291,0.928935706615448,1.1459863185882568,0.8843112587928772,271.0,2.0,912.0",-1.95,"0,0,0,0,0,0,0,0"
6.883333333333334,327,AV,6,210,148,1347,"4.406359672546387,4.369354724884033,4.373534202575684,4.33652925491333,3.995218276977539,4.417708396911621,4.489529132843018,3.962393045425415,210.0,148.0,1347.0",-6.883333333333334,"0,0,0,0,0,0,0,0"
2.3333333333333335,475,AV,0,12,16,1006,"1.709983229637146,1.5379949808120728,1.76163911819458,1.6315515041351318,1.8437304496765137,1.8689044713974,1.9770158529281616,1.8781017065048218,12.0,16.0,1006.0",-2.3333333333333335,"0,0,0,0,0,0,0,0"
3.3666666666666667,292,AV,3,190,31,106,"2.273308753967285,2.3349478244781494,2.3751566410064697,2.4102418422698975,2.5582258701324463,2.3747646808624268,2.3135175704956055,2.510901689529419,190.0,31.0,106.0",-3.3666666666666667,"0,0,0,0,0,0,0,0"
5.183333333333334,281,AV,0,182,31,293,"3.024401903152466,3.0614068508148193,3.064610481262207,3.177401542663574,2.6198949813842773,3.1016156673431396,3.243396282196045,3.1403965950012207,182.0,31.0,293.0",-5.183333333333334,"0,0,0,0,0,0,0,0"
1.6,265,AV,4,134,57,1143,"0.6401987671852112,0.649653971195221,0.652485728263855,0.7820034027099609,0.6993669867515564,0.7241560220718384,0.8088461756706238,0.684499204158783,134.0,57.0,1143.0",-1.6,"0,0,0,0,0,0,0,0"
4.45,515,AV,6,186,177,503,"3.650381088256836,3.6691672801971436,3.650489091873169,3.6690592765808105,3.684446334838867,3.684338331222534,3.737338066101074,3.756016254425049,186.0,177.0,503.0",-4.45,"0,0,0,0,0,0,0,0"
1.4333333333333333,454,AV,6,227,108,646,"1.8913631439208984,0.7146065831184387,1.9753204584121704,0.7122187614440918,1.8918431997299194,2.0014424324035645,0.82468581199646,1.9595776796340942,227.0,108.0,646.0",-1.4333333333333333,"0,0,0,0,0,0,0,0"
2.533333333333333,362,AV,4,233,31,417,"1.38165283203125,1.4214696884155273,1.400287389755249,1.4401041269302368,1.382132887840271,1.4218616485595703,1.3355740308761597,1.465610146522522,233.0,31.0,417.0",-2.533333333333333,"0,0,0,0,0,0,0,0"
2.533333333333333,160,AV,2,116,99,79,"1.332457423210144,1.256995439529419,1.5493760108947754,1.6617590188980103,1.3583393096923828,1.4162946939468384,1.4917566776275635,1.6191624402999878,116.0,99.0,79.0",-2.533333333333333,"0,0,0,0,0,0,0,0"
4.933333333333334,193,AV,3,6,0,1652,"3.035428524017334,3.3096306324005127,3.3424556255340576,3.068253755569458,3.0467770099639893,3.320979118347168,3.5235373973846436,3.353804349899292,6.0,0.0,1652.0",-4.933333333333334,"0,0,0,0,0,0,0,0"
4.5,147,AV,4,94,93,1443,"2.7006778717041016,2.641894578933716,2.91106915473938,2.852285861968994,2.9925246238708496,2.514368772506714,3.318040609359741,2.455585479736328,94.0,93.0,1443.0",-4.5,"0,0,0,0,0,0,0,0"
6.9,52,AV,6,46,36,846,"2.111051321029663,2.0628788471221924,2.0960919857025146,2.2189743518829346,2.3593833446502686,2.2671468257904053,4.264937400817871,2.2567806243896484,46.0,36.0,846.0",-6.9,"0,0,0,0,0,0,0,0"
4.7,170,AV,3,124,47,1775,"1.9921894073486328,2.0676515102386475,1.8612979650497437,2.472414970397949,2.288757801055908,4.250607013702393,2.018071413040161,1.9484951496124268,124.0,47.0,1775.0",-4.7,"0,0,0,0,0,0,0,0"
8.333333333333334,279,AV,4,82,143,126,"5.125431060791016,5.234148025512695,5.400712966918945,5.163647651672363,4.982311725616455,5.37595272064209,5.272365093231201,5.174887180328369,82.0,143.0,126.0",-8.333333333333334,"0,0,0,0,0,0,0,0"
1.25,148,AV,5,49,83,1629,"0.5496520400047302,0.5584773421287537,0.9544156193733215,0.8766438961029053,0.7377489805221558,0.5587173104286194,0.5800756216049194,0.8550456166267395,49.0,83.0,1629.0",-1.25,"0,0,0,0,0,0,0,0"
5.166666666666667,476,AV,6,262,208,1485,"0.8202723860740662,0.9858831167221069,1.0446664094924927,1.1540017127990723,1.2665766477584839,1.217638611793518,3.4570913314819336,1.1440545320510864,262.0,208.0,1485.0",-5.166666666666667,"0,0,0,0,0,0,0,0"
3.533333333333333,290,AV,0,189,2,1792,"2.47231388092041,2.5329930782318115,2.4827890396118164,2.4892685413360596,2.4831252098083496,2.547715902328491,3.175637722015381,3.186112880706787,189.0,2.0,1792.0",-3.533333333333333,"0,0,0,0,0,0,0,0"
