travel_time,id,kind,action,origin,destination,start_time,observation,reward,cost_table
1.7833333333333334,37,AV,2,35,27,1708,"1.5408824682235718,1.4701697826385498,1.2620508670806885,1.6079492568969727,1.5372365713119507,1.5425143241882324,1.1913381814956665,2.4306540489196777,35.0,27.0,1708.0",-1.7833333333333334,"0,0,0,0,0,0,0,0"
2.683333333333333,164,AV,6,113,77,326,"0.5006359219551086,0.5611591339111328,0.7595032453536987,0.6833932995796204,0.5321454405784607,2.4587295055389404,1.7733105421066284,0.6275377869606018,113.0,77.0,326.0",-2.683333333333333,"0,0,0,0,0,0,0,0"
4.083333333333333,74,AV,5,13,43,1735,"2.675921678543091,2.6767420768737793,2.354337453842163,3.4168503284454346,2.993180751800537,2.9923603534698486,2.5325710773468018,2.6850454807281494,13.0,43.0,1735.0",-4.083333333333333,"0,0,0,0,0,0,0,0"
3.0833333333333335,170,AV,0,100,85,162,"1.685802698135376,1.5684032440185547,1.8504544496536255,2.981962203979492,1.859537124633789,3.2977547645568848,2.130415439605713,2.1668550968170166,100.0,85.0,162.0",-3.0833333333333335,"0,0,0,0,0,0,0,0"
5.266666666666667,175,AV,3,120,28,17,"2.7951414585113525,2.5212719440460205,3.8741531372070312,3.043240785598755,3.1751368045806885,2.6087870597839355,2.817190408706665,2.7467823028564453,120.0,28.0,17.0",-5.266666666666667,"0,0,0,0,0,0,0,0"
3.816666666666667,10,AV,6,10,10,360,"1.9829589128494263,1.9575896263122559,1.9936319589614868,2.0035717487335205,2.4355835914611816,1.9974390268325806,2.0730831623077393,2.879514694213867,10.0,10.0,360.0",-3.816666666666667,"0,0,0,0,0,0,0,0"
1.9,183,AV,6,124,57,1522,"0.8479666113853455,1.353770136833191,1.0258750915527344,1.0619175434112549,1.161981463432312,1.155848741531372,1.0005476474761963,0.9916911125183105,124.0,57.0,1522.0",-1.9,"0,0,0,0,0,0,0,0"
3.0166666666666666,28,AV,6,27,22,1518,"1.8011645078659058,2.044081687927246,1.8462568521499634,2.462609052658081,2.0647952556610107,2.4838576316833496,2.328615427017212,2.360520362854004,27.0,22.0,1518.0",-3.0166666666666666,"0,0,0,0,0,0,0,0"
4.516666666666667,123,AV,4,17,4,830,"2.4473469257354736,3.109225034713745,2.4917824268341064,3.365614414215088,3.005390167236328,2.7580313682556152,2.6735105514526367,3.561849594116211,17.0,4.0,830.0",-4.516666666666667,"0,0,0,0,0,0,0,0"
3.8833333333333333,198,AV,7,130,47,1777,"1.6955769062042236,1.6623836755752563,1.7016245126724243,3.3919296264648438,3.4151675701141357,2.3823115825653076,5.054483413696289,2.736382007598877,130.0,47.0,1777.0",-3.8833333333333333,"0,0,0,0,0,0,0,0"
2.2333333333333334,176,AV,4,121,18,1747,"0.9431772232055664,0.9522598385810852,1.5177992582321167,1.0386143922805786,1.310263991355896,1.7448166608810425,1.5923569202423096,1.1740885972976685,121.0,18.0,1747.0",-2.2333333333333334,"0,0,0,0,0,0,0,0"
2.65,169,AV,0,116,15,399,"1.380193829536438,2.163578510284424,1.6477364301681519,2.4274613857269287,2.850313186645508,2.263866424560547,1.7495815753936768,2.1815857887268066,116.0,15.0,399.0",-2.65,"0,0,0,0,0,0,0,0"
1.6666666666666667,156,AV,3,108,63,162,"0.9993202090263367,1.2108032703399658,1.0858572721481323,1.1386409997940063,1.1472593545913696,1.794389247894287,1.0925174951553345,1.3961044549942017,108.0,63.0,162.0",-1.6666666666666667,"0,0,0,0,0,0,0,0"
3.65,95,AV,5,75,52,494,"2.1583640575408936,2.2944705486297607,2.032588243484497,2.1672675609588623,2.273857593536377,2.2751307487487793,2.158843994140625,2.665947198867798,75.0,52.0,494.0",-3.65,"0,0,0,0,0,0,0,0"
2.716666666666667,80,AV,5,65,44,626,"1.3471287488937378,1.059533715248108,1.821194052696228,2.768315076828003,1.4155560731887817,1.9009217023849487,1.8549394607543945,1.8803088665008545,65.0,44.0,626.0",-2.716666666666667,"0,0,0,0,0,0,0,0"
4.2,64,AV,6,51,11,1356,"2.427661895751953,2.448274850845337,2.4487547874450684,2.4421420097351074,2.880286693572998,2.821104049682617,2.7891621589660645,2.9857051372528076,51.0,11.0,1356.0",-4.2,"0,0,0,0,0,0,0,0"
2.3833333333333333,208,AV,1,135,18,178,"1.8540316820144653,2.0825533866882324,2.187955617904663,2.604031562805176,2.087881088256836,3.135984420776367,4.573254108428955,2.1932830810546875,135.0,18.0,178.0",-2.3833333333333333,"0,0,0,0,0,0,0,0"
1.1,221,AV,3,144,18,443,"0.6887208819389343,1.507468342781067,1.432978630065918,0.7750754356384277,3.1802265644073486,1.1443724632263184,2.1572792530059814,0.8018461465835571,144.0,18.0,443.0",-1.1,"0,0,0,0,0,0,0,0"
1.6333333333333333,98,AV,4,78,44,465,"1.1701315641403198,0.9177556037902832,1.836022973060608,1.2577515840530396,0.9238031506538391,1.1790350675582886,1.4467271566390991,2.0883989334106445,78.0,44.0,465.0",-1.6333333333333333,"0,0,0,0,0,0,0,0"
3.75,76,AV,7,61,44,400,"2.691744089126587,2.944119930267334,2.1912503242492676,2.7912042140960693,1.9388744831085205,2.6922240257263184,8.467529296875,2.96419620513916,61.0,44.0,400.0",-3.75,"0,0,0,0,0,0,0,0"
5.266666666666667,85,AV,1,68,46,1436,"2.7284955978393555,3.351689577102661,3.4436120986938477,2.63657283782959,3.1068034172058105,2.9530115127563477,4.594666481018066,3.0449342727661133,68.0,46.0,1436.0",-5.266666666666667,"0,0,0,0,0,0,0,0"
6.316666666666666,124,AV,6,92,64,1240,"4.244114398956299,4.278007984161377,4.280359745025635,4.8302507400512695,4.796357154846191,4.713602066040039,4.210921287536621,4.246466159820557,92.0,64.0,1240.0",-6.316666666666666,"0,0,0,0,0,0,0,0"
7.2,44,AV,5,35,15,800,"4.110417366027832,4.1811299324035645,4.147836685180664,4.563042163848877,4.893279075622559,5.676663875579834,3.90229868888855,3.8315858840942383,35.0,15.0,800.0",-7.2,"0,0,0,0,0,0,0,0"
4.333333333333333,214,AV,3,140,44,1603,"2.718284845352173,2.733872413635254,4.650000095367432,2.8236870765686035,3.6721365451812744,3.6532459259033203,2.99005126953125,3.1529741287231445,140.0,44.0,1603.0",-4.333333333333333,"0,0,0,0,0,0,0,0"
2.4166666666666665,207,AV,4,52,15,1230,"1.1445575952529907,1.6735291481018066,1.484553575515747,1.3403339385986328,1.1506050825119019,2.0628249645233154,2.591796398162842,1.6795767545700073,52.0,15.0,1230.0",-2.4166666666666665,"0,0,0,0,0,0,0,0"
4.883333333333334,97,AV,2,77,34,1433,"2.389617443084717,2.596980333328247,4.355503559112549,2.703632354736328,2.3900973796844482,2.897200345993042,2.6830193996429443,2.7305047512054443,77.0,34.0,1433.0",-4.883333333333334,"0,0,0,0,0,0,0,0"
3.2333333333333334,148,AV,7,25,77,758,"1.074838638305664,1.2491083145141602,1.1797462701797485,1.7747185230255127,1.0753185749053955,1.8578318357467651,1.4838619232177734,1.9489883184432983,25.0,77.0,758.0",-3.2333333333333334,"0,0,0,0,0,0,0,0"
6.25,103,AV,3,81,55,278,"5.295190334320068,4.728692054748535,5.973976135253906,4.719609260559082,5.215304851531982,3.9700205326080322,3.960937976837158,6.450784206390381,81.0,55.0,278.0",-6.25,"0,0,0,0,0,0,0,0"
2.9,26,AV,0,25,21,958,"1.780484676361084,1.8448235988616943,2.716879367828369,1.8972514867782593,2.134406328201294,1.8895041942596436,1.9587184190750122,3.4335458278656006,25.0,21.0,958.0",-2.9,"0,0,0,0,0,0,0,0"
4.55,2,AV,7,2,2,1548,"1.3160585165023804,1.7794512510299683,2.5897693634033203,1.7950388193130493,3.0472335815429688,1.422781229019165,2.5741817951202393,3.092371702194214,2.0,2.0,1548.0",-4.55,"0,0,0,0,0,0,0,0"
4.766666666666667,152,AV,5,36,79,1276,"3.0264482498168945,3.5753519535064697,3.078944444656372,3.522855758666992,2.865417242050171,3.583911180496216,3.3618247509002686,2.9922642707824707,36.0,79.0,1276.0",-4.766666666666667,"0,0,0,0,0,0,0,0"
3.216666666666667,209,AV,3,136,44,428,"3.110339641571045,2.431553840637207,3.362715482711792,2.4528005123138428,3.5458059310913086,2.683929920196533,2.5269320011138916,3.3061158657073975,136.0,44.0,428.0",-3.216666666666667,"0,0,0,0,0,0,0,0"
2.6333333333333333,190,AV,6,20,18,1377,"1.8169068098068237,1.783713459968567,1.8958895206451416,1.954583764076233,2.503641366958618,2.105173110961914,2.7166666984558105,1.9336735010147095,20.0,18.0,1377.0",-2.6333333333333333,"0,0,0,0,0,0,0,0"
5.183333333333334,36,AV,3,18,12,1627,"2.6249825954437256,2.8747406005859375,3.1476833820343018,3.7727599143981934,3.7217812538146973,3.7888481616973877,4.281569480895996,6.6020612716674805,18.0,12.0,1627.0",-5.183333333333334,"0,0,0,0,0,0,0,0"
1.3666666666666667,29,AV,0,28,23,1411,"0.7125750184059143,1.2409647703170776,1.666426658630371,1.0217902660369873,1.5501799583435059,1.8971322774887085,1.684617280960083,1.9938324689865112,28.0,23.0,1411.0",-1.3666666666666667,"0,0,0,0,0,0,0,0"
3.9,184,AV,0,125,52,980,"3.0291683673858643,3.2575342655181885,3.0296483039855957,3.636453628540039,3.038072109222412,2.9033925533294678,3.14593505859375,3.1257269382476807,125.0,52.0,980.0",-3.9,"0,0,0,0,0,0,0,0"
4.066666666666666,73,AV,5,49,5,1391,"3.8333332538604736,2.489964246749878,2.8319804668426514,2.501288652420044,2.987941265106201,2.505551815032959,2.992204427719116,2.554302930831909,49.0,5.0,1391.0",-4.066666666666666,"0,0,0,0,0,0,0,0"
3.4833333333333334,174,AV,5,119,86,1363,"1.6494020223617554,1.8567649126052856,1.8225809335708618,2.15698504447937,2.56766939163208,3.2031912803649902,2.7408483028411865,5.090380668640137,119.0,86.0,1363.0",-3.4833333333333334,"0,0,0,0,0,0,0,0"
4.75,92,AV,6,74,50,1424,"1.9412492513656616,3.1993725299835205,2.404642105102539,2.046156883239746,3.1075246334075928,2.0479719638824463,3.67242431640625,1.986677646636963,74.0,50.0,1424.0",-4.75,"0,0,0,0,0,0,0,0"
6.633333333333334,49,AV,2,42,31,1027,"4.555451393127441,4.417815208435059,4.426374435424805,6.194679260253906,5.008076190948486,5.133741855621338,4.8704400062561035,4.5640106201171875,42.0,31.0,1027.0",-6.633333333333334,"0,0,0,0,0,0,0,0"
3.0833333333333335,121,AV,6,76,12,1551,"2.4580912590026855,2.4669947624206543,2.7745299339294434,4.133333206176758,2.985542058944702,2.86757493019104,2.458571195602417,3.01613450050354,76.0,12.0,1551.0",-3.0833333333333335,"0,0,0,0,0,0,0,0"
1.4833333333333334,27,AV,0,26,2,853,"0.8979219198226929,1.039198398590088,1.208606243133545,1.1331959962844849,1.0146886110305786,0.9068254828453064,1.2175097465515137,1.0245219469070435,26.0,2.0,853.0",-1.4833333333333334,"0,0,0,0,0,0,0,0"
3.4833333333333334,89,AV,0,72,9,117,"2.1688642501831055,2.0184383392333984,2.1531178951263428,2.1749117374420166,3.821925401687622,2.57834792137146,2.177767753601074,2.5227856636047363,72.0,9.0,117.0",-3.4833333333333334,"0,0,0,0,0,0,0,0"
3.75,132,AV,7,97,5,1294,"1.2748935222625732,2.1606099605560303,2.499265432357788,1.9355777502059937,2.028240919113159,1.4863766431808472,1.5702916383743286,2.647204637527466,97.0,5.0,1294.0",-3.75,"0,0,0,0,0,0,0,0"
6.366666666666666,105,AV,6,83,39,187,"3.224411725997925,3.269549608230591,3.5973153114318848,3.564121961593628,3.096224069595337,5.391885757446289,3.5644075870513916,9.100491523742676,83.0,39.0,187.0",-6.366666666666666,"0,0,0,0,0,0,0,0"
3.8333333333333335,59,AV,0,49,5,574,"2.976616859436035,2.489964246749878,2.8319804668426514,2.501288652420044,2.987941265106201,2.505551815032959,2.992204427719116,2.554302930831909,49.0,5.0,574.0",-3.8333333333333335,"0,0,0,0,0,0,0,0"
2.816666666666667,161,AV,2,13,82,943,"1.9477767944335938,2.2693610191345215,2.27018141746521,2.6361477375030518,2.1260104179382324,1.9560800790786743,2.6486849784851074,2.4752278327941895,13.0,82.0,943.0",-2.816666666666667,"0,0,0,0,0,0,0,0"
3.1,202,AV,0,100,44,1192,"2.450212001800537,2.459294557571411,3.5113682746887207,2.428006172180176,3.682373046875,2.43708872795105,3.003587245941162,2.9652769565582275,100.0,44.0,1192.0",-3.1,"0,0,0,0,0,0,0,0"
2.0,112,AV,2,27,9,1787,"0.9960184097290039,1.9324129819869995,1.3499399423599243,1.6513805389404297,1.1420968770980835,2.6490795612335205,1.0603572130203247,1.9967517852783203,27.0,9.0,1787.0",-2.0,"0,0,0,0,0,0,0,0"
5.266666666666667,199,AV,7,84,3,1747,"3.331132650375366,2.501671552658081,3.5404164791107178,3.671128749847412,3.647139072418213,2.511875629425049,2.6473400592803955,3.8333332538604736,84.0,3.0,1747.0",-5.266666666666667,"0,0,0,0,0,0,0,0"
6.433333333333334,3,AV,5,3,3,850,"1.1885443925857544,2.436086654663086,1.2339727878570557,4.71648645401001,1.2182420492172241,5.461794853210449,2.573763608932495,2.402893304824829,3.0,3.0,850.0",-6.433333333333334,"0,0,0,0,0,0,0,0"
3.1,211,AV,2,138,15,1707,"1.5901349782943726,1.9595227241516113,1.6972624063491821,1.812549114227295,2.164757013320923,1.6904228925704956,2.6077020168304443,1.590935230255127,138.0,15.0,1707.0",-3.1,"0,0,0,0,0,0,0,0"
2.55,113,AV,6,45,12,1565,"1.0944520235061646,1.274203896522522,1.4108906984329224,1.2210520505905151,1.1033555269241333,1.5039358139038086,1.7279025316238403,1.6219029426574707,45.0,12.0,1565.0",-2.55,"0,0,0,0,0,0,0,0"
2.95,42,AV,7,38,29,1605,"1.3918651342391968,1.4311208724975586,1.7526494264602661,1.5661152601242065,1.938323736190796,2.141728401184082,1.50600004196167,2.042066812515259,38.0,29.0,1605.0",-2.95,"0,0,0,0,0,0,0,0"
1.2333333333333334,55,AV,0,46,29,188,"0.6442007422447205,4.579239368438721,4.477841377258301,5.638465404510498,4.744725227355957,0.9049761295318604,0.7126281261444092,5.283042907714844,46.0,29.0,188.0",-1.2333333333333334,"0,0,0,0,0,0,0,0"
8.333333333333334,104,AV,3,82,56,356,"5.06345796585083,5.6299567222595215,6.308742523193359,5.26765775680542,5.054375648498535,4.871285438537598,4.304786682128906,6.30989408493042,82.0,56.0,356.0",-8.333333333333334,"0,0,0,0,0,0,0,0"
2.966666666666667,48,AV,3,17,12,981,"1.639410138130188,1.8191620111465454,2.166861057281494,2.0217249393463135,1.8840478658676147,1.5733635425567627,1.9558488130569458,1.7561768293380737,17.0,12.0,981.0",-2.966666666666667,"0,0,0,0,0,0,0,0"
1.6333333333333333,46,AV,6,40,18,234,"0.8902207612991333,1.0944204330444336,0.9765752553939819,1.3962031602859497,1.0426805019378662,1.2468801736831665,1.1401702165603638,1.5486629009246826,40.0,18.0,234.0",-1.6333333333333333,"0,0,0,0,0,0,0,0"
1.4666666666666666,219,AV,7,143,18,1401,"0.6815999150276184,1.458522081375122,1.622117042541504,1.8991185426712036,2.633920907974243,1.5866533517837524,2.6760406494140625,0.9491425156593323,143.0,18.0,1401.0",-1.4666666666666666,"0,0,0,0,0,0,0,0"
7.85,65,AV,5,52,23,1693,"3.3460967540740967,2.5089638233184814,3.3384249210357666,3.31290340423584,2.917135000228882,4.793396949768066,4.299948215484619,3.4514989852905273,52.0,23.0,1693.0",-7.85,"0,0,0,0,0,0,0,0"
3.533333333333333,111,AV,3,88,57,1503,"0.951309323310852,1.8695766925811768,1.4802809953689575,2.3294575214385986,1.1346067190170288,0.957356870174408,1.3869825601577759,1.2913053035736084,88.0,57.0,1503.0",-3.533333333333333,"0,0,0,0,0,0,0,0"
4.333333333333333,118,AV,0,91,15,16,"3.6922898292541504,2.908905267715454,2.8757119178771973,3.6590967178344727,3.9264724254608154,2.918968677520752,4.0616774559021,3.2782931327819824,91.0,15.0,16.0",-4.333333333333333,"0,0,0,0,0,0,0,0"
3.566666666666667,87,AV,4,70,29,1390,"1.7388372421264648,2.2852957248687744,1.886776328086853,1.7805578708648682,2.399521589279175,1.874690294265747,2.3270163536071777,2.184948205947876,70.0,29.0,1390.0",-3.566666666666667,"0,0,0,0,0,0,0,0"
9.8,144,AV,4,49,76,1563,"1.4054954051971436,1.4210829734802246,1.5222620964050293,1.4509238004684448,5.633317470550537,3.801279067993164,2.105375289916992,1.7161797285079956,49.0,76.0,1563.0",-9.8,"0,0,0,0,0,0,0,0"
2.283333333333333,86,AV,3,69,47,414,"1.1433372497558594,1.1493847370147705,1.4833332300186157,1.6723088026046753,2.548776865005493,1.3391135931015015,2.0123047828674316,1.5504801273345947,69.0,47.0,414.0",-2.283333333333333,"0,0,0,0,0,0,0,0"
3.2666666666666666,115,AV,7,62,59,1691,"2.538350820541382,2.505157709121704,2.9299275875091553,2.4125750064849854,2.8490352630615234,2.611880302429199,3.0443332195281982,2.5472545623779297,62.0,59.0,1691.0",-3.2666666666666666,"0,0,0,0,0,0,0,0"
4.65,213,AV,2,140,44,557,"2.718284845352173,2.733872413635254,3.9409990310668945,2.8236870765686035,3.6721365451812744,3.6532459259033203,2.99005126953125,3.1529741287231445,140.0,44.0,557.0",-4.65,"0,0,0,0,0,0,0,0"
2.433333333333333,205,AV,1,40,75,908,"1.5651707649230957,1.7176305055618286,4.427313804626465,1.6515252590179443,2.657216787338257,2.071153163909912,2.366562604904175,1.769370436668396,40.0,75.0,908.0",-2.433333333333333,"0,0,0,0,0,0,0,0"
5.766666666666667,108,AV,2,35,20,1129,"4.950936794281006,5.406588077545166,5.172124862670898,5.097014904022217,4.91774320602417,4.664918422698975,4.952513694763184,5.023226261138916,35.0,20.0,1129.0",-5.766666666666667,"0,0,0,0,0,0,0,0"
2.716666666666667,20,AV,6,20,18,810,"1.8169068098068237,1.783713459968567,1.8958895206451416,1.954583764076233,2.503641366958618,2.105173110961914,1.8258103132247925,1.9336735010147095,20.0,18.0,810.0",-2.716666666666667,"0,0,0,0,0,0,0,0"
4.05,40,AV,7,37,27,1318,"2.373573064804077,2.3743934631347656,2.5587871074676514,2.374724864959717,2.475033760070801,2.741180181503296,2.5223326683044434,2.521512269973755,37.0,27.0,1318.0",-4.05,"0,0,0,0,0,0,0,0"
6.383333333333334,185,AV,3,35,15,1749,"4.110417366027832,4.1811299324035645,4.147836685180664,4.563042163848877,4.893279075622559,7.199999809265137,3.90229868888855,3.8315858840942383,35.0,15.0,1749.0",-6.383333333333334,"0,0,0,0,0,0,0,0"
2.3666666666666667,127,AV,7,15,5,1748,"1.5343966484069824,1.6485315561294556,2.0980842113494873,1.5761173963546753,1.8297948837280273,1.6927720308303833,3.3333332538604736,1.7458797693252563,15.0,5.0,1748.0",-2.3666666666666667,"0,0,0,0,0,0,0,0"
6.466666666666667,18,AV,4,18,16,257,"4.965341091156006,4.528847694396973,4.45813512802124,4.816442489624023,4.745729923248291,4.932147979736328,6.437270164489746,4.424941539764404,18.0,16.0,257.0",-6.466666666666667,"0,0,0,0,0,0,0,0"
1.8,0,AV,3,0,0,70,"1.4855188131332397,1.9834959506988525,1.972171425819397,1.3283360004425049,1.4968433380126953,1.8275350332260132,1.814988613128662,1.54985773563385,0.0,0.0,70.0",-1.8,"0,0,0,0,0,0,0,0"
3.2666666666666666,77,AV,7,62,5,175,"2.8456954956054688,2.3590428829193115,4.392096042633057,2.8570199012756348,2.701058864593506,2.887416124343872,2.3703672885894775,2.9100341796875,62.0,5.0,175.0",-3.2666666666666666,"0,0,0,0,0,0,0,0"
6.366666666666666,177,AV,4,37,64,218,"4.573586463928223,4.5759382247924805,4.813255310058594,5.125829219818115,5.2342705726623535,4.540392875671387,5.374978065490723,4.690352916717529,37.0,64.0,218.0",-6.366666666666666,"0,0,0,0,0,0,0,0"
3.183333333333333,33,AV,7,32,25,1187,"1.8868539333343506,2.3103644847869873,1.996537208557129,1.9285746812820435,2.066605806350708,2.7848732471466064,2.1822521686553955,1.9975330829620361,32.0,25.0,1187.0",-3.183333333333333,"0,0,0,0,0,0,0,0"
5.383333333333334,150,AV,4,105,7,154,"3.849581718444824,3.1373746395111084,4.401824474334717,3.851933479309082,3.9167287349700928,3.1553139686584473,7.132326126098633,5.333616733551025,105.0,7.0,154.0",-5.383333333333334,"0,0,0,0,0,0,0,0"
4.183333333333334,63,AV,3,50,38,1553,"0.835408091545105,0.8945228457450867,0.9846470355987549,2.4067349433898926,2.4067349433898926,1.8322452306747437,1.1985979080200195,1.9006726741790771,50.0,38.0,1553.0",-4.183333333333334,"0,0,0,0,0,0,0,0"
3.6166666666666667,41,AV,5,18,2,466,"2.7893550395965576,3.0089664459228516,2.5017600059509277,2.86006760597229,2.57247257232666,3.066883087158203,2.9271345138549805,2.5812361240386963,18.0,2.0,466.0",-3.6166666666666667,"0,0,0,0,0,0,0,0"
4.116666666666666,178,AV,0,91,7,1331,"3.161644458770752,3.1639962196350098,3.7138872146606445,3.128451108932495,3.2747695446014404,4.148018836975098,3.5420563220977783,3.2784111499786377,91.0,7.0,1331.0",-4.116666666666666,"0,0,0,0,0,0,0,0"
4.266666666666667,109,AV,6,86,9,282,"2.967134952545166,2.9010884761810303,3.321056604385376,3.113213539123535,3.2117726802825928,3.913764238357544,3.3948781490325928,5.835745811462402,86.0,9.0,282.0",-4.266666666666667,"0,0,0,0,0,0,0,0"
4.25,137,AV,2,99,18,394,"2.9387106895446777,2.905517339706421,3.6282665729522705,3.0554773807525635,3.721759080886841,2.95802903175354,3.4851691722869873,3.2493948936462402,99.0,18.0,394.0",-4.25,"0,0,0,0,0,0,0,0"
7.316666666666666,172,AV,6,89,64,1556,"3.8363325595855713,4.388575553894043,3.838684558868408,3.8519201278686523,4.410954475402832,3.203108310699463,3.8371329307556152,5.033175945281982,89.0,64.0,1556.0",-7.316666666666666,"0,0,0,0,0,0,0,0"
5.2,106,AV,1,84,10,1087,"1.5367522239685059,2.973719835281372,2.455019474029541,1.6038991212844849,1.5427998304367065,2.1507978439331055,4.399489879608154,2.0657238960266113,84.0,10.0,1087.0",-5.2,"0,0,0,0,0,0,0,0"
3.3666666666666667,143,AV,6,101,75,63,"2.4140303134918213,2.459458589553833,2.6029551029205322,3.06292986869812,2.4145102500915527,3.11391019821167,2.5882999897003174,3.1143901348114014,101.0,75.0,63.0",-3.3666666666666667,"0,0,0,0,0,0,0,0"
