travel_time,id,kind,action,origin,destination,start_time,observation,reward,cost_table
5.833333333333333,481,AV,7,0,4,895,"1.370945692062378,1.3119796514511108,1.8966716527938843,2.867244005203247,1.9745935201644897,1.872397541999817,1.8134315013885498,1.964674711227417,0.0,4.0,895.0",-5.833333333333333,"0,0,0,0,0,0,0,0"
3.183333333333333,679,AV,6,0,12,1241,"1.6660528182983398,0.5424703359603882,1.7563278675079346,2.566666603088379,1.7353931665420532,1.6544383764266968,1.7074819803237915,1.6764271259307861,0.0,12.0,1241.0",-3.183333333333333,"0,0,0,0,0,0,0,0"
5.3,1019,AV,4,4,3,1757,"6.7166666984558105,4.936514377593994,6.766666889190674,4.556415557861328,6.641098976135254,5.676060199737549,5.368865966796875,5.693623065948486,4.0,3.0,1757.0",-5.3,"0,0,0,0,0,0,0,0"
5.85,31,AV,0,11,3,79,"3.002840757369995,2.1529037952423096,3.085305690765381,2.7963595390319824,2.7889626026153564,3.010237455368042,2.9147565364837646,2.7918853759765625,11.0,3.0,79.0",-5.85,"0,0,0,0,0,0,0,0"
4.316666666666666,65,AV,7,7,9,139,"1.782577395439148,2.4788002967834473,1.9950743913650513,2.266303300857544,2.501039981842041,1.9906467199325562,2.2885429859161377,2.5524518489837646,7.0,9.0,139.0",-4.316666666666666,"0,0,0,0,0,0,0,0"
7.766666666666667,506,AV,7,0,5,920,"3.427492618560791,2.935654878616333,3.7956724166870117,3.3038346767425537,3.8142025470733643,3.3223648071289062,2.8766889572143555,3.1084866523742676,0.0,5.0,920.0",-7.766666666666667,"0,0,0,0,0,0,0,0"
3.9833333333333334,897,AV,1,24,1,1549,"2.734283685684204,2.4827449321746826,4.507904529571533,5.107086181640625,2.6845269203186035,4.865389347076416,2.911170244216919,3.0543460845947266,24.0,1.0,1549.0",-3.9833333333333334,"0,0,0,0,0,0,0,0"
6.683333333333334,424,AV,5,0,5,796,"3.427492618560791,2.935654878616333,3.7956724166870117,3.3038346767425537,3.8142025470733643,3.3223648071289062,2.8766889572143555,3.1084866523742676,0.0,5.0,796.0",-6.683333333333334,"0,0,0,0,0,0,0,0"
5.766666666666667,450,AV,0,17,5,851,"4.276826858520508,3.1350150108337402,3.089094638824463,4.9666666984558105,6.433333396911621,3.1741623878479004,6.233333110809326,3.1706225872039795,17.0,5.0,851.0",-5.766666666666667,"0,0,0,0,0,0,0,0"
5.733333333333333,730,AV,7,7,9,1320,"2.8543643951416016,4.190237045288086,1.9950743913650513,2.266303300857544,4.683333396911621,3.7821640968322754,3.990234613418579,4.316666603088379,7.0,9.0,1320.0",-5.733333333333333,"0,0,0,0,0,0,0,0"
5.15,116,AV,5,7,9,228,"1.782577395439148,2.4788002967834473,1.9950743913650513,2.266303300857544,2.501039981842041,1.9906467199325562,2.2885429859161377,2.5524518489837646,7.0,9.0,228.0",-5.15,"0,0,0,0,0,0,0,0"
7.383333333333334,522,AV,7,1,10,955,"3.655736207962036,3.3047900199890137,3.3382434844970703,5.616666793823242,6.333333492279053,3.599064826965332,3.080660581588745,6.066666603088379,1.0,10.0,955.0",-7.383333333333334,"0,0,0,0,0,0,0,0"
6.233333333333333,760,AV,0,8,9,1376,"5.699999809265137,5.032051086425781,5.518289089202881,2.8394360542297363,5.816666603088379,2.737994909286499,3.0092239379882812,5.666666507720947,8.0,9.0,1376.0",-6.233333333333333,"0,0,0,0,0,0,0,0"
3.0833333333333335,971,AV,2,8,98,1662,"1.8274418115615845,1.8598445653915405,1.5759031772613525,2.0665981769561768,2.1113831996917725,2.2882699966430664,2.0987143516540527,2.796177625656128,8.0,98.0,1662.0",-3.0833333333333335,"0,0,0,0,0,0,0,0"
3.2666666666666666,471,AV,1,4,4,877,"0.7569475173950195,3.633333444595337,2.700000047683716,4.199999809265137,1.1864466667175293,1.9201223850250244,1.4589754343032837,1.8811187744140625,4.0,4.0,877.0",-3.2666666666666666,"0,0,0,0,0,0,0,0"
2.6166666666666667,79,AV,2,4,18,160,"1.3599870204925537,3.329457998275757,1.752734899520874,1.5967271327972412,3.387118101119995,2.5629868507385254,4.89178466796875,3.118163824081421,4.0,18.0,160.0",-2.6166666666666667,"0,0,0,0,0,0,0,0"
5.083333333333333,962,AV,4,4,104,1648,"2.372406244277954,3.4541282653808594,2.495199680328369,2.610576868057251,2.6049118041992188,2.338923454284668,3.774190664291382,2.6924686431884766,4.0,104.0,1648.0",-5.083333333333333,"0,0,0,0,0,0,0,0"
5.583333333333333,87,AV,5,11,3,178,"3.002840757369995,2.1529037952423096,3.085305690765381,2.7963595390319824,2.7889626026153564,3.010237455368042,2.9147565364837646,2.7918853759765625,11.0,3.0,178.0",-5.583333333333333,"0,0,0,0,0,0,0,0"
4.5,343,AV,7,57,15,653,"1.4405570030212402,2.5222787857055664,2.4069595336914062,2.842341184616089,1.6730624437332153,1.7700599431991577,2.6845812797546387,2.775139331817627,57.0,15.0,653.0",-4.5,"0,0,0,0,0,0,0,0"
4.65,653,AV,0,11,2,1202,"4.862582683563232,4.983333110809326,3.2409214973449707,3.131833553314209,3.029966354370117,3.5833332538604736,5.5333333015441895,4.213555335998535,11.0,2.0,1202.0",-4.65,"0,0,0,0,0,0,0,0"
6.716666666666667,161,AV,0,4,3,296,"3.1291584968566895,2.279221534729004,3.211623430252075,3.041074275970459,3.1365554332733154,2.915280342102051,2.918203353881836,3.0426058769226074,4.0,3.0,296.0",-6.716666666666667,"0,0,0,0,0,0,0,0"
5.7,71,AV,0,8,9,149,"2.852104902267456,2.5254979133605957,3.0646018981933594,2.8394360542297363,3.3358306884765625,2.737994909286499,3.0092239379882812,3.2518229484558105,8.0,9.0,149.0",-5.7,"0,0,0,0,0,0,0,0"
5.25,140,AV,0,4,24,265,"2.416191816329956,2.322883367538452,2.0903778076171875,2.0568950176239014,2.6529319286346436,3.1720998287200928,2.798997163772583,3.819727897644043,4.0,24.0,265.0",-5.25,"0,0,0,0,0,0,0,0"
4.266666666666667,297,AV,0,17,5,525,"2.864616632461548,3.1350150108337402,3.089094638824463,4.9666666984558105,3.1948366165161133,3.1741623878479004,4.111775875091553,3.1706225872039795,17.0,5.0,525.0",-4.266666666666667,"0,0,0,0,0,0,0,0"
7.483333333333333,676,AV,4,4,3,1236,"6.7166666984558105,4.836032390594482,6.766666889190674,4.733333110809326,5.866666793823242,5.720216274261475,5.368865966796875,5.693623065948486,4.0,3.0,1236.0",-7.483333333333333,"0,0,0,0,0,0,0,0"
4.666666666666667,687,AV,2,11,3,1245,"5.474389553070068,4.0804057121276855,4.737746715545654,2.7963595390319824,4.450625419616699,5.170029640197754,2.9147565364837646,4.651634693145752,11.0,3.0,1245.0",-4.666666666666667,"0,0,0,0,0,0,0,0"
5.833333333333333,633,AV,3,16,9,1158,"2.707012414932251,2.592902660369873,3.1907382011413574,2.9195094108581543,4.350527286529541,2.664346933364868,2.616010904312134,2.6943435668945312,16.0,9.0,1158.0",-5.833333333333333,"0,0,0,0,0,0,0,0"
5.05,594,AV,6,4,2,1084,"2.980529546737671,3.2581512928009033,3.3487093448638916,3.367239236831665,3.1562840938568115,7.116666793823242,3.447725296020508,3.1533610820770264,4.0,2.0,1084.0",-5.05,"0,0,0,0,0,0,0,0"
6.133333333333334,775,AV,1,11,20,1388,"3.2129805088043213,2.974470615386963,2.760592460632324,2.899402379989624,2.8113181591033936,2.6855244636535645,4.516666889190674,4.327793121337891,11.0,20.0,1388.0",-6.133333333333334,"0,0,0,0,0,0,0,0"
7.916666666666667,351,AV,4,8,10,676,"3.2356395721435547,2.9090325832366943,3.719365358352661,3.222970724105835,3.198284864425659,3.635357618331909,3.628363847732544,3.39275860786438,8.0,10.0,676.0",-7.916666666666667,"0,0,0,0,0,0,0,0"
5.75,412,AV,4,1,10,780,"3.655736207962036,3.3047900199890137,3.3382434844970703,5.616666793823242,6.333333492279053,3.599064826965332,3.080660581588745,6.066666603088379,1.0,10.0,780.0",-5.75,"0,0,0,0,0,0,0,0"
5.183333333333334,650,AV,4,11,3,1194,"5.474389553070068,4.195813179016113,4.737746715545654,2.7963595390319824,4.450625419616699,5.170029640197754,2.9147565364837646,4.651634693145752,11.0,3.0,1194.0",-5.183333333333334,"0,0,0,0,0,0,0,0"
5.966666666666667,578,AV,5,86,3,1061,"2.1264336109161377,2.735689163208008,2.2824413776397705,3.132378339767456,2.9763705730438232,2.452101230621338,2.713700294494629,1.6021642684936523,86.0,3.0,1061.0",-5.966666666666667,"0,0,0,0,0,0,0,0"
5.25,319,AV,1,8,48,578,"1.977921724319458,1.967314600944519,1.797828197479248,2.317986488342285,2.026397943496704,2.2933285236358643,2.0079314708709717,2.033731460571289,8.0,48.0,578.0",-5.25,"0,0,0,0,0,0,0,0"
8.133333333333333,494,AV,6,0,5,903,"3.427492618560791,2.935654878616333,3.7956724166870117,3.3038346767425537,3.8142025470733643,3.3223648071289062,2.8766889572143555,3.1084866523742676,0.0,5.0,903.0",-8.133333333333333,"0,0,0,0,0,0,0,0"
7.716666666666667,554,AV,6,0,2,1009,"6.683333396911621,4.654845237731934,3.782113552093506,6.4666666984558105,3.8006434440612793,3.3088059425354004,6.099999904632568,3.0949277877807617,0.0,2.0,1009.0",-7.716666666666667,"0,0,0,0,0,0,0,0"
5.85,665,AV,0,6,5,1221,"4.566666603088379,3.3403706550598145,3.617992639541626,3.420632839202881,3.1411845684051514,3.7270805835723877,3.7085506916046143,3.7888126373291016,6.0,5.0,1221.0",-5.85,"0,0,0,0,0,0,0,0"
5.033333333333333,466,AV,6,1,1,870,"4.549844264984131,4.4201178550720215,5.366666793823242,3.816666603088379,4.502425670623779,4.550805568695068,5.316666603088379,5.183333396911621,1.0,1.0,870.0",-5.033333333333333,"0,0,0,0,0,0,0,0"
6.066666666666666,109,AV,7,1,10,220,"3.655736207962036,3.3047900199890137,3.3382434844970703,3.361461639404297,3.6325180530548096,3.599064826965332,3.080660581588745,3.3749351501464844,1.0,10.0,220.0",-6.066666666666666,"0,0,0,0,0,0,0,0"
5.65,872,AV,5,17,5,1505,"4.917087078094482,4.900000095367432,5.2833333015441895,4.9666666984558105,4.87852144241333,5.366666793823242,5.908715724945068,5.5,17.0,5.0,1505.0",-5.65,"0,0,0,0,0,0,0,0"
5.25,774,AV,7,0,2,1386,"6.4089555740356445,4.654845237731934,3.782113552093506,6.4666666984558105,5.52299690246582,6.015793323516846,6.870391368865967,7.633333206176758,0.0,2.0,1386.0",-5.25,"0,0,0,0,0,0,0,0"
5.533333333333333,128,AV,3,16,10,245,"3.0905470848083496,3.574273109436035,2.7639403343200684,3.490265130996704,3.07787823677063,3.047881603240967,2.761733293533325,3.483271598815918,16.0,10.0,245.0",-5.533333333333333,"0,0,0,0,0,0,0,0"
5.033333333333333,939,AV,7,11,20,1608,"3.1279501914978027,2.974470615386963,2.760592460632324,2.899402379989624,2.8113181591033936,2.6855244636535645,4.516666889190674,4.327793121337891,11.0,20.0,1608.0",-5.033333333333333,"0,0,0,0,0,0,0,0"
4.933333333333334,724,AV,2,8,2,1316,"0.34145668148994446,1.2176274061203003,2.804567575454712,1.7584710121154785,2.899319648742676,2.430213212966919,2.4363744258880615,1.8584895133972168,8.0,2.0,1316.0",-4.933333333333334,"0,0,0,0,0,0,0,0"
4.316666666666666,720,AV,1,64,10,1311,"2.4076297283172607,1.8013156652450562,4.335834503173828,1.416587233543396,1.8622158765792847,3.3915421962738037,3.4524424076080322,3.729520320892334,64.0,10.0,1311.0",-4.316666666666666,"0,0,0,0,0,0,0,0"
5.316666666666666,969,AV,3,21,4,1656,"3.7166666984558105,2.5955164432525635,5.699999809265137,2.408712387084961,3.4196996688842773,3.232895851135254,3.112149477005005,2.6239852905273438,21.0,4.0,1656.0",-5.316666666666666,"0,0,0,0,0,0,0,0"
7.383333333333334,850,AV,0,0,2,1475,"6.4089555740356445,4.654845237731934,3.782113552093506,6.4666666984558105,5.52299690246582,6.015793323516846,7.014050483703613,5.740177154541016,0.0,2.0,1475.0",-7.383333333333334,"0,0,0,0,0,0,0,0"
5.416666666666667,607,AV,5,90,9,1109,"2.129969358444214,2.342466354370117,2.6136953830718994,2.338038682937622,3.009915351867676,2.8261923789978027,2.635935068130493,2.8484320640563965,90.0,9.0,1109.0",-5.416666666666667,"0,0,0,0,0,0,0,0"
5.6,800,AV,2,50,9,1415,"1.9548368453979492,2.1673338413238525,2.6139888763427734,2.219266176223755,2.1629061698913574,2.4385628700256348,2.213425397872925,2.6890571117401123,50.0,9.0,1415.0",-5.6,"0,0,0,0,0,0,0,0"
4.033333333333333,959,AV,7,98,2,1641,"2.3762660026550293,2.74444580078125,2.351991891860962,2.7629756927490234,2.738701581954956,2.5248236656188965,2.7201716899871826,2.674891471862793,98.0,2.0,1641.0",-4.033333333333333,"0,0,0,0,0,0,0,0"
5.966666666666667,237,AV,5,4,5,412,"2.9940884113311768,3.271710157394409,3.3622682094573975,3.380798101425171,3.1698429584503174,3.036454200744629,3.4612841606140137,3.1669201850891113,4.0,5.0,412.0",-5.966666666666667,"0,0,0,0,0,0,0,0"
4.016666666666667,472,AV,2,4,12,878,"2.5828301906585693,2.5608413219451904,2.169403553009033,2.5549190044403076,2.7733066082000732,2.7513177394866943,3.0392627716064453,3.061251640319824,4.0,12.0,878.0",-4.016666666666667,"0,0,0,0,0,0,0,0"
4.983333333333333,498,AV,0,4,5,907,"2.9940884113311768,3.271710157394409,3.3622682094573975,3.380798101425171,6.366666793823242,5.207754135131836,3.4612841606140137,4.991698265075684,4.0,5.0,907.0",-4.983333333333333,"0,0,0,0,0,0,0,0"
3.05,991,AV,2,21,21,1695,"1.2332218885421753,2.0574052333831787,1.8974478244781494,1.7719411849975586,2.0307657718658447,1.999679684638977,1.9939578771591187,1.739824891090393,21.0,21.0,1695.0",-3.05,"0,0,0,0,0,0,0,0"
3.7,251,AV,1,0,3,435,"2.753598690032959,2.255791187286377,2.277780055999756,2.249868869781494,1.9500000476837158,2.3341469764709473,2.2188141345977783,2.1968252658843994,0.0,3.0,435.0",-3.7,"0,0,0,0,0,0,0,0"
3.6333333333333333,453,AV,1,4,4,853,"0.7569475173950195,3.633333444595337,2.700000047683716,4.199999809265137,1.1864466667175293,1.9201223850250244,1.4589754343032837,1.8811187744140625,4.0,4.0,853.0",-3.6333333333333333,"0,0,0,0,0,0,0,0"
4.466666666666667,373,AV,1,7,9,697,"1.782577395439148,2.4788002967834473,1.9950743913650513,2.266303300857544,2.501039981842041,4.758220195770264,4.254282474517822,4.316666603088379,7.0,9.0,697.0",-4.466666666666667,"0,0,0,0,0,0,0,0"
6.516666666666667,923,AV,3,16,4,1591,"2.6025173664093018,2.723263740539551,2.7893214225769043,2.9100677967071533,2.3966569900512695,2.9385366439819336,2.2759106159210205,2.462714433670044,16.0,4.0,1591.0",-6.516666666666667,"0,0,0,0,0,0,0,0"
5.25,504,AV,0,0,5,913,"3.427492618560791,2.935654878616333,3.7956724166870117,3.3038346767425537,3.8142025470733643,3.3223648071289062,2.8766889572143555,3.1084866523742676,0.0,5.0,913.0",-5.25,"0,0,0,0,0,0,0,0"
5.366666666666666,438,AV,5,17,5,816,"4.025698184967041,3.1350150108337402,3.089094638824463,4.9666666984558105,3.1948366165161133,3.1741623878479004,6.233333110809326,3.1706225872039795,17.0,5.0,816.0",-5.366666666666666,"0,0,0,0,0,0,0,0"
4.416666666666667,458,AV,0,13,39,861,"2.4259347915649414,1.5513871908187866,1.8854385614395142,2.397723436355591,2.0884342193603516,2.3638899326324463,2.511664390563965,2.3843939304351807,13.0,39.0,861.0",-4.416666666666667,"0,0,0,0,0,0,0,0"
5.483333333333333,820,AV,1,4,20,1434,"3.9281809329986572,5.916666507720947,2.8869102001190186,3.1007883548736572,5.316666603088379,5.485663414001465,5.349999904632568,5.516666889190674,4.0,20.0,1434.0",-5.483333333333333,"0,0,0,0,0,0,0,0"
2.566666666666667,104,AV,3,0,12,203,"0.6014363765716553,0.5424703359603882,1.7563278675079346,1.7134044170379639,1.7353931665420532,1.6544383764266968,1.7074819803237915,1.6764271259307861,0.0,12.0,203.0",-2.566666666666667,"0,0,0,0,0,0,0,0"
5.8,345,AV,2,7,10,667,"4.859197616577148,4.683333396911621,5.144482612609863,4.766666889190674,2.6720776557922363,2.564762592315674,2.27797269821167,6.449999809265137,7.0,10.0,667.0",-5.8,"0,0,0,0,0,0,0,0"
5.516666666666667,477,AV,7,1,10,890,"3.655736207962036,3.3047900199890137,3.3382434844970703,5.616666793823242,6.333333492279053,3.599064826965332,3.080660581588745,6.066666603088379,1.0,10.0,890.0",-5.516666666666667,"0,0,0,0,0,0,0,0"
6.616666666666666,346,AV,5,0,2,670,"3.413933753967285,4.920973777770996,3.782113552093506,6.4666666984558105,3.8006434440612793,3.3088059425354004,2.8631300926208496,3.0949277877807617,0.0,2.0,670.0",-6.616666666666666,"0,0,0,0,0,0,0,0"
7.066666666666666,752,AV,7,103,9,1354,"2.3503360748291016,2.9867942333221436,2.562833070755005,3.199291229248047,3.820181131362915,2.4113271236419678,2.082883834838867,4.032678127288818,103.0,9.0,1354.0",-7.066666666666666,"0,0,0,0,0,0,0,0"
5.183333333333334,282,AV,7,1,1,500,"4.2833333015441895,4.199999809265137,2.586838483810425,3.816666603088379,2.278836965560913,4.956271648406982,5.316666603088379,2.3126862049102783,1.0,1.0,500.0",-5.183333333333334,"0,0,0,0,0,0,0,0"
5.65,416,AV,5,7,10,784,"4.859197616577148,4.683333396911621,5.144482612609863,4.766666889190674,2.6720776557922363,2.564762592315674,2.27797269821167,6.449999809265137,7.0,10.0,784.0",-5.65,"0,0,0,0,0,0,0,0"
5.116666666666666,172,AV,6,4,3,320,"3.1291584968566895,2.279221534729004,3.211623430252075,3.041074275970459,3.1365554332733154,2.915280342102051,2.918203353881836,3.0426058769226074,4.0,3.0,320.0",-5.116666666666666,"0,0,0,0,0,0,0,0"
4.9,782,AV,7,7,10,1397,"3.973285436630249,4.683333396911621,5.279209613800049,4.188577651977539,4.2833333015441895,4.6955952644348145,2.27797269821167,6.449999809265137,7.0,10.0,1397.0",-4.9,"0,0,0,0,0,0,0,0"
3.3,539,AV,0,0,3,989,"2.4768381118774414,3.5876805782318115,3.933333396911621,3.275911331176758,2.032475471496582,2.3341469764709473,4.433333396911621,2.1968252658843994,0.0,3.0,989.0",-3.3,"0,0,0,0,0,0,0,0"
6.65,73,AV,5,4,16,152,"1.9042463302612305,2.629577398300171,2.273671865463257,5.614495277404785,2.3501579761505127,2.583894968032837,4.737369060516357,2.0124740600585938,4.0,16.0,152.0",-6.65,"0,0,0,0,0,0,0,0"
3.45,101,AV,0,25,10,197,"1.9546899795532227,2.354273557662964,3.88289475440979,2.7785024642944336,2.5505566596984863,2.188347101211548,3.33587646484375,2.786855697631836,25.0,10.0,197.0",-3.45,"0,0,0,0,0,0,0,0"
6.066666666666666,946,AV,6,1,1,1616,"4.82155179977417,4.507820129394531,4.998354911804199,4.956341743469238,4.772218227386475,4.343214988708496,5.302340030670166,4.664372444152832,1.0,1.0,1616.0",-6.066666666666666,"0,0,0,0,0,0,0,0"
1.75,95,AV,0,24,19,189,"1.320670485496521,1.4975571632385254,1.7920019626617432,2.7087082862854004,2.1873726844787598,1.5788224935531616,3.1657626628875732,3.0115537643432617,24.0,19.0,189.0",-1.75,"0,0,0,0,0,0,0,0"
8.2,106,AV,5,17,3,204,"5.750044822692871,5.0983567237854,5.633098602294922,5.690223217010498,3.3971521854400635,5.076650619506836,6.008115291595459,5.668516635894775,17.0,3.0,204.0",-8.2,"0,0,0,0,0,0,0,0"
1.9833333333333334,493,AV,0,0,12,902,"1.7260855436325073,0.5424703359603882,1.7563278675079346,2.566666603088379,1.7353931665420532,1.6544383764266968,1.7074819803237915,1.6764271259307861,0.0,12.0,902.0",-1.9833333333333334,"0,0,0,0,0,0,0,0"
4.633333333333334,112,AV,6,7,9,223,"1.782577395439148,2.4788002967834473,1.9950743913650513,2.266303300857544,2.501039981842041,1.9906467199325562,2.2885429859161377,2.5524518489837646,7.0,9.0,223.0",-4.633333333333334,"0,0,0,0,0,0,0,0"
