id,start_time,origin,destination,kind,origin_real_id,dest_real_id,origin_x,origin_y,dest_x,dest_y,cluster
24,69,12,10,Human,315358242#0,306240162#0,213272.11,452897.16,211642.94,452890.83,11
25,72,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
26,72,13,11,Human,-447569998#1,-26677539,213434.54,453008.69,213132.695,453002.015,9
27,73,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
28,75,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
29,77,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,10
30,77,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
31,79,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
32,80,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,3
33,81,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
34,82,13,4,Human,-447569998#1,399835085#1,213434.54,453008.69,212001.44,453157.175,1
35,82,14,3,Human,-54169231#2,386687235,212973.835,452759.09,213478.36,452435.42,9
36,82,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
37,82,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,3
38,83,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
39,86,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
40,88,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,3
41,89,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
42,91,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
43,92,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,10
44,93,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
45,94,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
46,96,11,13,Human,128361109#1,40888354#0,211442.47,452097.55,213168.415,452820.44,8
47,101,15,1,Human,-10427692#1,-128361102#1,211769.91,451851.51,211388.46,451952.25,9
48,101,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,9
49,105,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
50,106,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,9
51,109,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
52,112,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,3
53,119,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,6
54,125,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,11
55,127,18,2,Human,201950247#3,32978638#0,213070.49,452706.715,213633.66,451984.92,3
56,128,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
57,129,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
58,131,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,11
59,132,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
60,133,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
61,134,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
62,135,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,9
63,136,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,11
64,136,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
65,139,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
66,140,19,12,Human,-26677542#0,447569997#1,212861.46,453069.875,213435.6,452999.15,3
67,141,20,3,Human,26677213#0,386687235,212783.0,452608.015,213478.36,452435.42,9
68,141,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
69,142,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
70,149,13,14,Human,-447569998#1,315358242#0,213434.54,453008.69,213322.49,452739.76,9
71,149,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
72,150,8,15,Human,266565295#5,-24634506#2,213807.23,452252.93,212923.875,452069.915,9
73,152,4,16,Human,-306240162#1,30482615#1,211638.505,452888.985,212028.14,450765.2,9
74,154,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
75,154,13,4,Human,-447569998#1,399835085#1,213434.54,453008.69,212001.44,453157.175,1
76,155,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
77,158,21,17,Human,24599188#0.94,-10427692#3,213342.76,451641.085,211783.375,451881.39,9
78,160,22,9,Human,176550249#3,201238729#3,212398.57,452249.84,211438.31,452110.43,2
79,160,4,18,Human,-306240162#1,24634510#6,211638.505,452888.985,212342.785,452084.485,8
80,164,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
81,166,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
82,167,23,2,Human,-24634413#2,32978638#0,213167.66,452053.11,213633.66,451984.92,10
83,169,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
84,171,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
85,172,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
86,176,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,1
87,178,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
88,179,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
89,181,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
90,181,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
91,181,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,3
92,183,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
93,186,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
94,188,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
95,189,24,19,Human,-160314345#5,-24634505,213480.015,452304.825,212865.605,452150.26,9
96,189,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
97,191,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
98,192,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
99,194,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
100,195,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
101,197,25,10,Human,24634517#1,306240162#0,212025.5,451709.68000000005,211642.94,452890.83,9
102,199,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
103,201,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,3
104,203,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,3
105,204,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
106,204,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,6
107,212,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
108,213,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
109,220,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,7
110,221,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
111,221,26,3,Human,201238726#0.117,386687235,211898.18,452192.0825,213478.36,452435.42,8
112,223,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
113,225,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
114,226,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
115,226,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,11
116,228,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
117,229,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,6
118,230,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
119,231,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,11
120,233,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
121,233,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
122,234,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,11
123,235,0,21,Human,315358244,-201238724,212975.4675,453432.9725,212836.39,452204.11,3
124,236,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,11
125,238,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
126,238,8,21,Human,266565295#5,-201238724,213807.23,452252.93,212836.39,452204.11,9
127,240,27,2,Human,28319300#3,32978638#0,212238.04,452544.145,213633.66,451984.92,9
128,245,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
129,245,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
130,245,17,22,Human,-18809673#6,-83304175#2,211318.32,451074.855,213340.28,451635.835,6
131,246,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
132,248,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
133,248,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,2
134,249,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
135,258,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
136,260,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
137,261,28,9,Human,-399835085#0,201238729#3,212144.335,453005.3,211438.31,452110.43,2
138,262,0,23,Human,315358244,26677541,212975.4675,453432.9725,213017.6,453046.28,9
139,264,29,3,Human,-160314345#2,386687235,213207.6,452277.045,213478.36,452435.42,8
140,265,4,24,Human,-306240162#1,201238718#0,211638.505,452888.985,212879.05,452356.22,10
141,267,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
142,267,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
143,268,30,25,Human,168702040#1,-25145014#0,213570.04,452107.55,212666.33,451610.59,7
144,269,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
145,269,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
146,271,11,26,Human,128361109#1,24634509#1,211442.47,452097.55,212852.71,452044.03,10
147,272,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
148,280,4,16,Human,-306240162#1,30482615#1,211638.505,452888.985,212028.14,450765.2,9
149,281,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
150,283,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
151,285,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
152,286,16,12,Human,-32978638#0,447569997#1,213640.75,451987.935,213435.6,452999.15,9
153,288,16,27,Human,-32978638#0,-315358242#1,213640.75,451987.935,213331.87,452741.83,9
154,289,11,28,Human,128361109#1,-315358242#0,211442.47,452097.55,213281.13,452900.43,8
155,289,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,2
156,292,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
157,292,4,29,Human,-306240162#1,402600768#1,211638.505,452888.985,213484.76,452070.75,9
158,293,31,2,Human,24634416,32978638#0,213252.9,452163.915,213633.66,451984.92,10
159,293,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
160,295,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
161,296,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
162,298,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
163,299,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
164,301,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
165,305,16,30,Human,-32978638#0,28319300#3,213640.75,451987.935,212239.235,452458.24,1
166,305,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,6
167,306,32,9,Human,-24634509#7,201238729#3,212847.145,452042.39,211438.31,452110.43,9
168,307,33,9,Human,-137454133#5,201238729#3,212153.36,452323.795,211438.31,452110.43,2
169,308,4,31,Human,-306240162#1,-201963533#4,211638.505,452888.985,212028.91,451703.04,9
170,315,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,3
171,317,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,3
172,320,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
173,320,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,3
174,323,8,32,Human,266565295#5,24608845,213807.23,452252.93,212875.45,452147.735,5
175,323,4,33,Human,-306240162#1,-25190140#1,211638.505,452888.985,212561.26,451214.905,5
176,324,0,16,Human,315358244,30482615#1,212975.4675,453432.9725,212028.14,450765.2,5
177,324,4,34,Human,-306240162#1,137454133#2,211638.505,452888.985,212147.62,452322.965,5
178,326,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
179,329,34,10,Human,-315358257#0.26,306240162#0,212259.43,452900.09,211642.94,452890.83,11
180,329,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
181,330,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
182,331,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
183,332,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,6
184,335,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
185,335,16,12,Human,-32978638#0,447569997#1,213640.75,451987.935,213435.6,452999.15,5
186,335,21,35,Human,24599188#0.94,201201950#1,213342.76,451641.085,213032.07,452458.87,5
187,336,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
188,337,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,2
189,338,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
190,339,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
191,340,17,36,Human,-18809673#6,40888354#1,211318.32,451074.855,213173.475,452766.685,6
192,340,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
193,342,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,1
194,343,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,7
195,346,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
196,347,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
197,347,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,3
198,348,13,37,Human,-447569998#1,40888356#0,213434.54,453008.69,212383.985,452326.845,5
199,351,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
200,351,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,9
201,353,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
202,354,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
203,355,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,3
204,356,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
205,357,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
206,359,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
207,362,4,38,Human,-306240162#1,138300620#0,211638.505,452888.985,212419.415,452110.7,8
208,366,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
209,368,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
210,370,35,3,Human,-26677216#0,386687235,212982.09,452766.76,213478.36,452435.42,3
211,374,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
212,375,36,20,Human,286646456#1,272042145,211979.335,452780.735,213478.39,452442.76,5
213,376,0,39,Human,315358244,-201238718#0,212975.4675,453432.9725,212979.68,452196.755,3
214,377,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
215,378,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,7
216,379,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,10
217,380,11,40,Human,128361109#1,-22724699#1,211442.47,452097.55,212624.945,452617.335,8
218,381,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
219,382,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
220,382,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
221,383,37,41,Human,201201935#0,-32395288#1,211141.53,451674.18,211731.37,451271.77,5
222,383,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
223,384,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
224,386,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
225,387,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,8
226,389,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
227,390,38,10,Human,-24634414#1,306240162#0,213216.13,452283.985,211642.94,452890.83,11
228,395,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
229,396,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,5
230,398,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,5
231,399,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
232,399,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
233,400,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
234,402,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
235,403,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
236,411,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
237,412,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,9
238,413,39,9,Human,23166741#2,201238729#3,213173.07,452474.34,211438.31,452110.43,2
239,413,40,20,Human,-24634510#5,272042145,212430.715,452101.96,213478.39,452442.76,10
240,414,41,2,Human,201238719#0,32978638#0,211899.24,452235.18,213633.66,451984.92,10
241,414,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,9
242,418,42,20,Human,24634513#0,272042145,212250.8,452064.83,213478.39,452442.76,8
243,419,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
244,423,4,10,Human,-306240162#1,306240162#0,211638.505,452888.985,211642.94,452890.83,5
245,423,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
246,424,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
247,427,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,8
248,429,43,20,Human,40888360#0,272042145,212744.5,452410.79,213478.39,452442.76,5
249,429,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,8
250,434,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
251,435,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,3
252,438,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,8
253,446,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
254,448,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
255,450,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,6
256,450,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,8
257,450,1,42,Human,10425609#0,-218647954,213091.635,451303.575,212214.255,451816.61,7
258,451,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,1
259,452,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
260,453,31,2,Human,24634416,32978638#0,213252.9,452163.915,213633.66,451984.92,10
261,453,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,10
262,455,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
263,456,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
264,458,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
265,459,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,5
266,462,44,20,Human,24634510#1,272042145,212663.995,452139.52,213478.39,452442.76,8
267,462,21,4,Human,24599188#0.94,399835085#1,213342.76,451641.085,212001.44,453157.175,1
268,464,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,3
269,465,21,43,Human,24599188#0.94,22724699#7,213342.76,451641.085,212272.47,452437.7,1
270,468,43,2,Human,40888360#0,32978638#0,212744.5,452410.79,213633.66,451984.92,9
271,474,45,10,Human,-224892361#8,306240162#0,211865.015,452381.815,211642.94,452890.83,11
272,474,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,1
273,481,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,2
274,481,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,5
275,482,2,2,Human,24608844,32978638#0,213600.045,452309.8,213633.66,451984.92,5
276,483,16,44,Human,-32978638#0,26677214#3,213640.75,451987.935,212821.455,452899.6,1
277,484,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
278,487,46,3,Human,54169231#1,386687235,212881.24,452796.7,213478.36,452435.42,3
279,491,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
280,495,47,20,Human,315392062#0,272042145,213156.245,451990.345,213478.39,452442.76,5
281,495,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
282,500,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
283,500,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
284,504,48,3,Human,53396619#4,386687235,213145.7,452689.745,213478.36,452435.42,3
285,507,49,3,Human,-201950247#0,386687235,213053.065,452789.84,213478.36,452435.42,3
286,508,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,7
287,512,21,4,Human,24599188#0.94,399835085#1,213342.76,451641.085,212001.44,453157.175,1
288,515,50,12,Human,-24634411,447569997#1,212931.69,452439.76,213435.6,452999.15,5
289,515,22,20,Human,176550249#3,272042145,212398.57,452249.84,213478.39,452442.76,8
290,516,16,45,Human,-32978638#0,24634414#2,213640.75,451987.935,213241.83,452166.63,5
291,517,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,11
292,521,7,1,Human,272042143,-128361102#1,213484.675,452457.545,211388.46,451952.25,2
293,521,16,46,Human,-32978638#0,-160314346#0,213640.75,451987.935,212876.35,452157.925,5
294,522,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
295,524,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,8
296,524,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,5
297,525,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,6
298,528,11,47,Human,128361109#1,201201953#10,211442.47,452097.55,211972.52,452232.29,8
299,529,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,10
300,531,51,20,Human,176550249#4,272042145,212591.23,452310.34,213478.39,452442.76,8
301,533,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
302,534,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,5
303,536,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,5
304,537,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,8
305,541,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,6
306,546,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,8
307,547,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,8
308,548,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,6
309,549,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,10
310,551,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,10
