id,start_time,origin,destination,kind,origin_real_id,dest_real_id,origin_x,origin_y,dest_x,dest_y,cluster
24,69,12,10,Human,315358242#0,306240162#0,213272.11,452897.16,211642.94,452890.83,1
25,72,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
26,72,13,11,Human,-447569998#1,-26677539,213434.54,453008.69,213132.695,453002.015,0
27,73,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
28,75,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
29,77,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,11
30,77,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
31,79,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
32,80,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,11
33,81,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
34,82,13,4,Human,-447569998#1,399835085#1,213434.54,453008.69,212001.44,453157.175,1
35,82,14,3,Human,-54169231#2,386687235,212973.835,452759.09,213478.36,452435.42,0
36,82,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
37,82,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,11
38,83,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
39,86,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
40,88,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,11
41,89,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
42,91,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
43,92,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,11
44,93,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
45,94,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
46,96,11,13,Human,128361109#1,40888354#0,211442.47,452097.55,213168.415,452820.44,9
47,101,15,1,Human,-10427692#1,-128361102#1,211769.91,451851.51,211388.46,451952.25,10
48,101,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,0
49,105,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
50,106,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,7
51,109,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
52,112,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,11
53,119,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,7
54,125,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,1
55,127,18,2,Human,201950247#3,32978638#0,213070.49,452706.715,213633.66,451984.92,11
56,128,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
57,129,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
58,131,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,1
59,132,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
60,133,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
61,134,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
62,135,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,7
63,136,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,1
64,136,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
65,139,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,6
66,140,19,12,Human,-26677542#0,447569997#1,212861.46,453069.875,213435.6,452999.15,11
67,141,20,3,Human,26677213#0,386687235,212783.0,452608.015,213478.36,452435.42,0
68,141,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
69,142,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,8
70,149,13,14,Human,-447569998#1,315358242#0,213434.54,453008.69,213322.49,452739.76,11
71,149,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,8
72,150,8,15,Human,266565295#5,-24634506#2,213807.23,452252.93,212923.875,452069.915,8
73,152,4,16,Human,-306240162#1,30482615#1,211638.505,452888.985,212028.14,450765.2,0
74,154,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
75,154,13,4,Human,-447569998#1,399835085#1,213434.54,453008.69,212001.44,453157.175,1
76,155,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
77,158,21,17,Human,24599188#0.94,-10427692#3,213342.76,451641.085,211783.375,451881.39,7
78,160,22,9,Human,176550249#3,201238729#3,212398.57,452249.84,211438.31,452110.43,6
79,160,4,18,Human,-306240162#1,24634510#6,211638.505,452888.985,212342.785,452084.485,9
80,164,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
81,166,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
82,167,23,2,Human,-24634413#2,32978638#0,213167.66,452053.11,213633.66,451984.92,11
83,169,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
84,171,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
85,172,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
86,176,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,9
87,178,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
88,179,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
89,181,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
90,181,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
91,181,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,11
92,183,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
93,186,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
94,188,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
95,189,24,19,Human,-160314345#5,-24634505,213480.015,452304.825,212865.605,452150.26,0
96,189,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
97,191,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
98,192,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
99,194,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
100,195,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
101,197,25,10,Human,24634517#1,306240162#0,212025.5,451709.68000000005,211642.94,452890.83,0
102,199,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
103,201,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,11
104,203,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,11
105,204,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
106,204,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,3
107,212,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
108,213,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
109,220,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,10
110,221,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
111,221,26,3,Human,201238726#0.117,386687235,211898.18,452192.0825,213478.36,452435.42,9
112,223,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,6
113,225,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
114,226,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
115,226,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,1
116,228,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,6
117,229,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,3
118,230,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
119,231,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,1
120,233,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
121,233,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
122,234,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,1
123,235,0,21,Human,315358244,-201238724,212975.4675,453432.9725,212836.39,452204.11,11
124,236,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,1
125,238,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,6
126,238,8,21,Human,266565295#5,-201238724,213807.23,452252.93,212836.39,452204.11,8
127,240,27,2,Human,28319300#3,32978638#0,212238.04,452544.145,213633.66,451984.92,0
128,245,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
129,245,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
130,245,17,22,Human,-18809673#6,-83304175#2,211318.32,451074.855,213340.28,451635.835,7
131,246,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
132,248,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
133,248,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,8
134,249,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
135,258,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
136,260,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
137,261,28,9,Human,-399835085#0,201238729#3,212144.335,453005.3,211438.31,452110.43,6
138,262,0,23,Human,315358244,26677541,212975.4675,453432.9725,213017.6,453046.28,11
139,264,29,3,Human,-160314345#2,386687235,213207.6,452277.045,213478.36,452435.42,9
140,265,4,24,Human,-306240162#1,201238718#0,211638.505,452888.985,212879.05,452356.22,9
141,267,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
142,267,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
143,268,30,25,Human,168702040#1,-25145014#0,213570.04,452107.55,212666.33,451610.59,10
144,269,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
145,269,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
146,271,11,26,Human,128361109#1,24634509#1,211442.47,452097.55,212852.71,452044.03,9
147,272,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
148,280,4,16,Human,-306240162#1,30482615#1,211638.505,452888.985,212028.14,450765.2,0
149,281,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
150,283,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
151,285,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
152,286,16,12,Human,-32978638#0,447569997#1,213640.75,451987.935,213435.6,452999.15,8
153,288,16,27,Human,-32978638#0,-315358242#1,213640.75,451987.935,213331.87,452741.83,8
154,289,11,28,Human,128361109#1,-315358242#0,211442.47,452097.55,213281.13,452900.43,9
155,289,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,8
156,292,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,8
157,292,4,29,Human,-306240162#1,402600768#1,211638.505,452888.985,213484.76,452070.75,0
158,293,31,2,Human,24634416,32978638#0,213252.9,452163.915,213633.66,451984.92,11
159,293,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
160,295,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
161,296,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
162,298,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
163,299,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
164,301,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
165,305,16,30,Human,-32978638#0,28319300#3,213640.75,451987.935,212239.235,452458.24,8
166,305,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,7
167,306,32,9,Human,-24634509#7,201238729#3,212847.145,452042.39,211438.31,452110.43,6
168,307,33,9,Human,-137454133#5,201238729#3,212153.36,452323.795,211438.31,452110.43,6
169,308,4,31,Human,-306240162#1,-201963533#4,211638.505,452888.985,212028.91,451703.04,10
170,315,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,11
171,317,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,11
172,320,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
173,320,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,11
174,323,8,32,Human,266565295#5,24608845,213807.23,452252.93,212875.45,452147.735,8
175,323,4,33,Human,-306240162#1,-25190140#1,211638.505,452888.985,212561.26,451214.905,0
176,324,0,16,Human,315358244,30482615#1,212975.4675,453432.9725,212028.14,450765.2,1
177,324,4,34,Human,-306240162#1,137454133#2,211638.505,452888.985,212147.62,452322.965,0
178,326,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,8
179,329,34,10,Human,-315358257#0.26,306240162#0,212259.43,452900.09,211642.94,452890.83,1
180,329,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,8
181,330,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,8
182,331,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
183,332,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,3
184,335,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
185,335,16,12,Human,-32978638#0,447569997#1,213640.75,451987.935,213435.6,452999.15,8
186,335,21,35,Human,24599188#0.94,201201950#1,213342.76,451641.085,213032.07,452458.87,7
187,336,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
188,337,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,8
189,338,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
190,339,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
191,340,17,36,Human,-18809673#6,40888354#1,211318.32,451074.855,213173.475,452766.685,3
192,340,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
193,342,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,9
194,343,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,10
195,346,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
196,347,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
197,347,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,11
198,348,13,37,Human,-447569998#1,40888356#0,213434.54,453008.69,212383.985,452326.845,1
199,351,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
200,351,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
201,353,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
202,354,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
203,355,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,11
204,356,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
205,357,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
206,359,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
207,362,4,38,Human,-306240162#1,138300620#0,211638.505,452888.985,212419.415,452110.7,9
208,366,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
209,368,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
210,370,35,3,Human,-26677216#0,386687235,212982.09,452766.76,213478.36,452435.42,11
211,374,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
212,375,36,20,Human,286646456#1,272042145,211979.335,452780.735,213478.39,452442.76,5
213,376,0,39,Human,315358244,-201238718#0,212975.4675,453432.9725,212979.68,452196.755,11
214,377,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
215,378,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,10
216,379,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,11
217,380,11,40,Human,128361109#1,-22724699#1,211442.47,452097.55,212624.945,452617.335,9
218,381,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,8
219,382,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
220,382,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
221,383,37,41,Human,201201935#0,-32395288#1,211141.53,451674.18,211731.37,451271.77,0
222,383,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,8
223,384,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
224,386,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
225,387,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,9
226,389,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
227,390,38,10,Human,-24634414#1,306240162#0,213216.13,452283.985,211642.94,452890.83,1
228,395,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
229,396,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,7
230,398,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,5
231,399,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
232,399,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
233,400,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
234,402,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
235,403,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
236,411,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
237,412,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,0
238,413,39,9,Human,23166741#2,201238729#3,213173.07,452474.34,211438.31,452110.43,6
239,413,40,20,Human,-24634510#5,272042145,212430.715,452101.96,213478.39,452442.76,5
240,414,41,2,Human,201238719#0,32978638#0,211899.24,452235.18,213633.66,451984.92,11
241,414,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,0
242,418,42,20,Human,24634513#0,272042145,212250.8,452064.83,213478.39,452442.76,9
243,419,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
244,423,4,10,Human,-306240162#1,306240162#0,211638.505,452888.985,211642.94,452890.83,5
245,423,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
246,424,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
247,427,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,9
248,429,43,20,Human,40888360#0,272042145,212744.5,452410.79,213478.39,452442.76,5
249,429,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,9
250,434,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
251,435,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,11
252,438,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,9
253,446,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
254,448,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
255,450,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,7
256,450,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,9
257,450,1,42,Human,10425609#0,-218647954,213091.635,451303.575,212214.255,451816.61,10
258,451,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,9
259,452,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
260,453,31,2,Human,24634416,32978638#0,213252.9,452163.915,213633.66,451984.92,11
261,453,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,11
262,455,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
263,456,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
264,458,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
265,459,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,0
266,462,44,20,Human,24634510#1,272042145,212663.995,452139.52,213478.39,452442.76,9
267,462,21,4,Human,24599188#0.94,399835085#1,213342.76,451641.085,212001.44,453157.175,1
268,464,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,11
269,465,21,43,Human,24599188#0.94,22724699#7,213342.76,451641.085,212272.47,452437.7,1
270,468,43,2,Human,40888360#0,32978638#0,212744.5,452410.79,213633.66,451984.92,0
271,474,45,10,Human,-224892361#8,306240162#0,211865.015,452381.815,211642.94,452890.83,1
272,474,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,9
273,481,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,8
274,481,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,0
275,482,2,2,Human,24608844,32978638#0,213600.045,452309.8,213633.66,451984.92,11
276,483,16,44,Human,-32978638#0,26677214#3,213640.75,451987.935,212821.455,452899.6,8
277,484,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
278,487,46,3,Human,54169231#1,386687235,212881.24,452796.7,213478.36,452435.42,11
279,491,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
280,495,47,20,Human,315392062#0,272042145,213156.245,451990.345,213478.39,452442.76,5
281,495,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
282,500,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
283,500,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
284,504,48,3,Human,53396619#4,386687235,213145.7,452689.745,213478.36,452435.42,11
285,507,49,3,Human,-201950247#0,386687235,213053.065,452789.84,213478.36,452435.42,11
286,508,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,10
287,512,21,4,Human,24599188#0.94,399835085#1,213342.76,451641.085,212001.44,453157.175,1
288,515,50,12,Human,-24634411,447569997#1,212931.69,452439.76,213435.6,452999.15,8
289,515,22,20,Human,176550249#3,272042145,212398.57,452249.84,213478.39,452442.76,9
290,516,16,45,Human,-32978638#0,24634414#2,213640.75,451987.935,213241.83,452166.63,8
291,517,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,1
292,521,7,1,Human,272042143,-128361102#1,213484.675,452457.545,211388.46,451952.25,6
293,521,16,46,Human,-32978638#0,-160314346#0,213640.75,451987.935,212876.35,452157.925,8
294,522,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
295,524,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,9
296,524,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,0
297,525,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,7
298,528,11,47,Human,128361109#1,201201953#10,211442.47,452097.55,211972.52,452232.29,9
299,529,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,9
300,531,51,20,Human,176550249#4,272042145,212591.23,452310.34,213478.39,452442.76,9
301,533,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,5
302,534,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,0
303,536,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,0
304,537,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,9
305,541,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,7
306,546,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,9
307,547,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,9
308,548,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,7
309,549,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,9
310,551,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,9
