id,start_time,origin,destination,kind,origin_real_id,dest_real_id,origin_x,origin_y,dest_x,dest_y,cluster
105,204,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
106,204,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,9
107,212,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
108,213,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
109,220,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,0
110,221,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
111,221,26,3,Human,201238726#0.117,386687235,211898.18,452192.0825,213478.36,452435.42,3
112,223,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,9
113,225,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,9
114,226,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
115,226,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,8
116,228,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,9
117,229,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,9
118,230,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,9
119,231,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,8
120,233,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,9
121,233,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
122,234,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,8
123,235,0,21,Human,315358244,-201238724,212975.4675,453432.9725,212836.39,452204.11,9
124,236,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,8
125,238,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,9
126,238,8,21,Human,266565295#5,-201238724,213807.23,452252.93,212836.39,452204.11,9
127,240,27,2,Human,28319300#3,32978638#0,212238.04,452544.145,213633.66,451984.92,0
128,245,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,9
129,245,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
130,245,17,22,Human,-18809673#6,-83304175#2,211318.32,451074.855,213340.28,451635.835,9
131,246,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,9
132,248,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
133,248,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,9
134,249,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
135,258,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
136,260,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
137,261,28,9,Human,-399835085#0,201238729#3,212144.335,453005.3,211438.31,452110.43,9
138,262,0,23,Human,315358244,26677541,212975.4675,453432.9725,213017.6,453046.28,9
139,264,29,3,Human,-160314345#2,386687235,213207.6,452277.045,213478.36,452435.42,3
140,265,4,24,Human,-306240162#1,201238718#0,211638.505,452888.985,212879.05,452356.22,9
141,267,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
142,267,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
143,268,30,25,Human,168702040#1,-25145014#0,213570.04,452107.55,212666.33,451610.59,9
144,269,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
145,269,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
146,271,11,26,Human,128361109#1,24634509#1,211442.47,452097.55,212852.71,452044.03,3
147,272,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
148,280,4,16,Human,-306240162#1,30482615#1,211638.505,452888.985,212028.14,450765.2,9
149,281,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
150,283,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
151,285,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
152,286,16,12,Human,-32978638#0,447569997#1,213640.75,451987.935,213435.6,452999.15,9
153,288,16,27,Human,-32978638#0,-315358242#1,213640.75,451987.935,213331.87,452741.83,9
154,289,11,28,Human,128361109#1,-315358242#0,211442.47,452097.55,213281.13,452900.43,3
155,289,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,9
156,292,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,9
157,292,4,29,Human,-306240162#1,402600768#1,211638.505,452888.985,213484.76,452070.75,0
158,293,31,2,Human,24634416,32978638#0,213252.9,452163.915,213633.66,451984.92,9
159,293,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
160,295,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
161,296,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
162,298,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
163,299,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
164,301,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
165,305,16,30,Human,-32978638#0,28319300#3,213640.75,451987.935,212239.235,452458.24,9
166,305,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,9
167,306,32,9,Human,-24634509#7,201238729#3,212847.145,452042.39,211438.31,452110.43,9
168,307,33,9,Human,-137454133#5,201238729#3,212153.36,452323.795,211438.31,452110.43,9
169,308,4,31,Human,-306240162#1,-201963533#4,211638.505,452888.985,212028.91,451703.04,9
170,315,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,9
171,317,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,9
172,320,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
173,320,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,9
174,323,8,32,Human,266565295#5,24608845,213807.23,452252.93,212875.45,452147.735,9
175,323,4,33,Human,-306240162#1,-25190140#1,211638.505,452888.985,212561.26,451214.905,9
176,324,0,16,Human,315358244,30482615#1,212975.4675,453432.9725,212028.14,450765.2,9
177,324,4,34,Human,-306240162#1,137454133#2,211638.505,452888.985,212147.62,452322.965,9
178,326,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,9
179,329,34,10,Human,-315358257#0.26,306240162#0,212259.43,452900.09,211642.94,452890.83,9
180,329,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,9
181,330,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,9
182,331,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,9
183,332,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,9
184,335,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
185,335,16,12,Human,-32978638#0,447569997#1,213640.75,451987.935,213435.6,452999.15,9
186,335,21,35,Human,24599188#0.94,201201950#1,213342.76,451641.085,213032.07,452458.87,3
187,336,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
188,337,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,9
189,338,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,9
190,339,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
191,340,17,36,Human,-18809673#6,40888354#1,211318.32,451074.855,213173.475,452766.685,9
192,340,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
193,342,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,3
194,343,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,3
195,346,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
196,347,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
197,347,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,7
198,348,13,37,Human,-447569998#1,40888356#0,213434.54,453008.69,212383.985,452326.845,3
199,351,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
200,351,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,0
201,353,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
202,354,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
203,355,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,7
204,356,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
205,357,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
206,359,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
207,362,4,38,Human,-306240162#1,138300620#0,211638.505,452888.985,212419.415,452110.7,3
208,366,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
209,368,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
210,370,35,3,Human,-26677216#0,386687235,212982.09,452766.76,213478.36,452435.42,3
211,374,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
212,375,36,20,Human,286646456#1,272042145,211979.335,452780.735,213478.39,452442.76,0
213,376,0,39,Human,315358244,-201238718#0,212975.4675,453432.9725,212979.68,452196.755,3
214,377,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,9
215,378,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,3
216,379,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,3
217,380,11,40,Human,128361109#1,-22724699#1,211442.47,452097.55,212624.945,452617.335,3
218,381,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,9
219,382,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
220,382,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
221,383,37,41,Human,201201935#0,-32395288#1,211141.53,451674.18,211731.37,451271.77,3
222,383,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,9
223,384,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
224,386,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
225,387,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,3
226,389,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
227,390,38,10,Human,-24634414#1,306240162#0,213216.13,452283.985,211642.94,452890.83,8
228,395,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
229,396,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,3
230,398,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,3
231,399,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
232,399,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
233,400,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
234,402,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
235,403,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
236,411,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
237,412,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,10
238,413,39,9,Human,23166741#2,201238729#3,213173.07,452474.34,211438.31,452110.43,9
239,413,40,20,Human,-24634510#5,272042145,212430.715,452101.96,213478.39,452442.76,3
240,414,41,2,Human,201238719#0,32978638#0,211899.24,452235.18,213633.66,451984.92,3
241,414,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,10
242,418,42,20,Human,24634513#0,272042145,212250.8,452064.83,213478.39,452442.76,3
243,419,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
244,423,4,10,Human,-306240162#1,306240162#0,211638.505,452888.985,211642.94,452890.83,3
245,423,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
246,424,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,9
247,427,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,3
248,429,43,20,Human,40888360#0,272042145,212744.5,452410.79,213478.39,452442.76,3
249,429,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,3
250,434,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,9
251,435,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,3
252,438,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,3
253,446,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
254,448,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
255,450,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,1
256,450,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,3
257,450,1,42,Human,10425609#0,-218647954,213091.635,451303.575,212214.255,451816.61,1
258,451,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,3
259,452,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
260,453,31,2,Human,24634416,32978638#0,213252.9,452163.915,213633.66,451984.92,10
261,453,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,3
262,455,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
263,456,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
264,458,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,0
265,459,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,10
266,462,44,20,Human,24634510#1,272042145,212663.995,452139.52,213478.39,452442.76,3
267,462,21,4,Human,24599188#0.94,399835085#1,213342.76,451641.085,212001.44,453157.175,1
268,464,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,7
269,465,21,43,Human,24599188#0.94,22724699#7,213342.76,451641.085,212272.47,452437.7,1
270,468,43,2,Human,40888360#0,32978638#0,212744.5,452410.79,213633.66,451984.92,10
271,474,45,10,Human,-224892361#8,306240162#0,211865.015,452381.815,211642.94,452890.83,1
272,474,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,3
273,481,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,9
274,481,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,10
275,482,2,2,Human,24608844,32978638#0,213600.045,452309.8,213633.66,451984.92,1
276,483,16,44,Human,-32978638#0,26677214#3,213640.75,451987.935,212821.455,452899.6,9
277,484,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,9
278,487,46,3,Human,54169231#1,386687235,212881.24,452796.7,213478.36,452435.42,1
279,491,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
280,495,47,20,Human,315392062#0,272042145,213156.245,451990.345,213478.39,452442.76,1
281,495,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
282,500,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
283,500,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,10
284,504,48,3,Human,53396619#4,386687235,213145.7,452689.745,213478.36,452435.42,1
285,507,49,3,Human,-201950247#0,386687235,213053.065,452789.84,213478.36,452435.42,1
286,508,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,1
287,512,21,4,Human,24599188#0.94,399835085#1,213342.76,451641.085,212001.44,453157.175,1
288,515,50,12,Human,-24634411,447569997#1,212931.69,452439.76,213435.6,452999.15,1
289,515,22,20,Human,176550249#3,272042145,212398.57,452249.84,213478.39,452442.76,3
290,516,16,45,Human,-32978638#0,24634414#2,213640.75,451987.935,213241.83,452166.63,9
291,517,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,8
292,521,7,1,Human,272042143,-128361102#1,213484.675,452457.545,211388.46,451952.25,1
293,521,16,46,Human,-32978638#0,-160314346#0,213640.75,451987.935,212876.35,452157.925,9
294,522,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,8
295,524,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,3
296,524,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,10
297,525,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,10
298,528,11,47,Human,128361109#1,201201953#10,211442.47,452097.55,211972.52,452232.29,3
299,529,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,10
300,531,51,20,Human,176550249#4,272042145,212591.23,452310.34,213478.39,452442.76,3
301,533,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,10
302,534,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,10
303,536,4,5,Human,-306240162#1,-266565295#5,211638.505,452888.985,213811.85,452244.51,10
304,537,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,3
305,541,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,10
306,546,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,3
307,547,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,3
308,548,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,10
309,549,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,10
310,551,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,10
